seq,secs,nsecs,head_pan_position,head_pan_velocity,head_pan_effort,head_tilt_position,head_tilt_velocity,head_tilt_effort,l_ank_pitch_position,l_ank_pitch_velocity,l_ank_pitch_effort,l_ank_roll_position,l_ank_roll_velocity,l_ank_roll_effort,l_el_position,l_el_velocity,l_el_effort,l_hip_pitch_position,l_hip_pitch_velocity,l_hip_pitch_effort,l_hip_roll_position,l_hip_roll_velocity,l_hip_roll_effort,l_hip_yaw_position,l_hip_yaw_velocity,l_hip_yaw_effort,l_knee_position,l_knee_velocity,l_knee_effort,l_sho_pitch_position,l_sho_pitch_velocity,l_sho_pitch_effort,l_sho_roll_position,l_sho_roll_velocity,l_sho_roll_effort,r_ank_pitch_position,r_ank_pitch_velocity,r_ank_pitch_effort,r_ank_roll_position,r_ank_roll_velocity,r_ank_roll_effort,r_el_position,r_el_velocity,r_el_effort,r_hip_pitch_position,r_hip_pitch_velocity,r_hip_pitch_effort,r_hip_roll_position,r_hip_roll_velocity,r_hip_roll_effort,r_hip_yaw_position,r_hip_yaw_velocity,r_hip_yaw_effort,r_knee_position,r_knee_velocity,r_knee_effort,r_sho_pitch_position,r_sho_pitch_velocity,r_sho_pitch_effort,r_sho_roll_position,r_sho_roll_velocity,r_sho_roll_effort
168810,1729051575,112522077,-0.0015339807861328126,0.0,0.0,-0.17640779040527346,0.0,0.0,1.2385272440400588,0.0,0.0,0.009208380996580362,0.0,0.0,-0.7853981625,0.0,0.0,-1.2317865712646485,0.0,0.0,-0.004601942358398438,0.0,0.0,-0.0015339807861328126,0.0,0.0,2.4693808372496338,0.0,0.0,-0.26077673364257814,0.0,0.0,0.7888513053737177,0.0,0.0,-1.219514724975586,0.0,0.0,-0.003067961572265625,0.0,0.0,0.7857818450415243,0.0,0.0,1.2231799423790914,0.0,0.0,0.0,0.0,0.0,0.004604190498290181,0.0,0.0,-2.5141945084716797,0.0,0.0,0.25783466790425014,0.0,0.0,-0.7900001048583984,0.0,0.0
168811,1729051575,120510841,-0.0015339807861328126,0.0,0.0,-0.17640779040527346,0.0,0.0,1.2385272440400588,0.0,0.0,0.009208380996580362,0.0,0.0,-0.7869321432861328,0.0,0.0,-1.2317865712646485,0.0,0.0,-0.00613592314453125,0.0,0.0,-0.0015339807861328126,0.0,0.0,2.4693808372496338,0.0,0.0,-0.26077673364257814,0.0,0.0,0.7888513053737177,0.0,0.0,-1.2210487057617188,0.0,0.0,-0.003067961572265625,0.0,0.0,0.7857818450415243,0.0,0.0,1.2231799423790914,0.0,0.0,0.0,0.0,0.0,0.004604190498290181,0.0,0.0,-2.512660527685547,0.0,0.0,0.25936939807034687,0.0,0.0,-0.7900001048583984,0.0,0.0
168812,1729051575,128513365,-0.0015339807861328126,0.0,0.0,-0.17640779040527346,0.0,0.0,1.2385272440400588,0.0,0.0,0.009208380996580362,0.0,0.0,-0.7853981625,0.0,0.0,-1.2317865712646485,0.0,0.0,-0.00613592314453125,0.0,0.0,-0.0015339807861328126,0.0,0.0,2.4693808372496338,0.0,0.0,-0.26077673364257814,0.0,0.0,0.7888513053737177,0.0,0.0,-1.2210487057617188,0.0,0.0,-0.003067961572265625,0.0,0.0,0.7857818450415243,0.0,0.0,1.2231799423790914,0.0,0.0,0.0,0.0,0.0,0.004604190498290181,0.0,0.0,-2.512660527685547,0.0,0.0,0.25936939807034687,0.0,0.0,-0.7900001048583984,0.0,0.0
168813,1729051575,136696837,-0.0015339807861328126,0.0,0.0,-0.17640779040527346,0.0,0.0,1.2385272440400588,0.0,0.0,0.009208380996580362,0.0,0.0,-0.7869321432861328,0.0,0.0,-1.2333205520507813,0.0,0.0,-0.004601942358398438,0.0,0.0,-0.0015339807861328126,0.0,0.0,2.467846107083537,0.0,0.0,-0.26077673364257814,0.0,0.0,0.7888513053737177,0.0,0.0,-1.2210487057617188,0.0,0.0,-0.003067961572265625,0.0,0.0,0.7857818450415243,0.0,0.0,1.2231799423790914,0.0,0.0,0.0,0.0,0.0,0.006138920664386908,0.0,0.0,-2.512660527685547,0.0,0.0,0.25936939807034687,0.0,0.0,-0.7900001048583984,0.0,0.0
168814,1729051575,144793381,-0.0015339807861328126,0.0,0.0,-0.17640779040527346,0.0,0.0,1.2385272440400588,0.0,0.0,0.009208380996580362,0.0,0.0,-0.7853981625,0.0,0.0,-1.2333205520507813,0.0,0.0,-0.004601942358398438,0.0,0.0,-0.0015339807861328126,0.0,0.0,2.4693808372496338,0.0,0.0,-0.26077673364257814,0.0,0.0,0.7888513053737177,0.0,0.0,-1.2210487057617188,0.0,0.0,-0.003067961572265625,0.0,0.0,0.7857818450415243,0.0,0.0,1.2231799423790914,0.0,0.0,0.0,0.0,0.0,0.004604190498290181,0.0,0.0,-2.5141945084716797,0.0,0.0,0.25936939807034687,0.0,0.0,-0.7900001048583984,0.0,0.0
168815,1729051575,152557998,0.0,0.0,0.0,-0.17640779040527346,0.0,0.0,1.2385272440400588,0.0,0.0,0.009208380996580362,0.0,0.0,-0.7869321432861328,0.0,0.0,-1.2333205520507813,0.0,0.0,-0.00613592314453125,0.0,0.0,-0.0015339807861328126,0.0,0.0,2.4693808372496338,0.0,0.0,-0.26077673364257814,0.0,0.0,0.7888513053737177,0.0,0.0,-1.2210487057617188,0.0,0.0,-0.003067961572265625,0.0,0.0,0.7857818450415243,0.0,0.0,1.2231799423790914,0.0,0.0,0.0,0.0,0.0,0.004604190498290181,0.0,0.0,-2.5141945084716797,0.0,0.0,0.25936939807034687,0.0,0.0,-0.7900001048583984,0.0,0.0
168816,1729051575,160524977,0.0,0.0,0.0,-0.17640779040527346,0.0,0.0,1.2385272440400588,0.0,0.0,0.009208380996580362,0.0,0.0,-0.7853981625,0.0,0.0,-1.2333205520507813,0.0,0.0,-0.004601942358398438,0.0,0.0,-0.0015339807861328126,0.0,0.0,2.467846107083537,0.0,0.0,-0.26077673364257814,0.0,0.0,0.7888513053737177,0.0,0.0,-1.2210487057617188,0.0,0.0,-0.003067961572265625,0.0,0.0,0.7857818450415243,0.0,0.0,1.2231799423790914,0.0,0.0,0.0,0.0,0.0,0.004604190498290181,0.0,0.0,-2.5141945084716797,0.0,0.0,0.25783466790425014,0.0,0.0,-0.7900001048583984,0.0,0.0
168817,1729051575,168535986,-0.0015339807861328126,0.0,0.0,-0.17640779040527346,0.0,0.0,1.2385272440400588,0.0,0.0,0.009208380996580362,0.0,0.0,-0.7853981625,0.0,0.0,-1.2317865712646485,0.0,0.0,-0.004601942358398438,0.0,0.0,-0.0015339807861328126,0.0,0.0,2.467846107083537,0.0,0.0,-0.26077673364257814,0.0,0.0,0.7888513053737177,0.0,0.0,-1.2210487057617188,0.0,0.0,-0.003067961572265625,0.0,0.0,0.7857818450415243,0.0,0.0,1.2231799423790914,0.0,0.0,0.0,0.0,0.0,0.004604190498290181,0.0,0.0,-2.5141945084716797,0.0,0.0,0.25936939807034687,0.0,0.0,-0.7900001048583984,0.0,0.0
168818,1729051575,176811626,-0.0015339807861328126,0.0,0.0,-0.17640779040527346,0.0,0.0,1.2385272440400588,0.0,0.0,0.009208380996580362,0.0,0.0,-0.7853981625,0.0,0.0,-1.2333205520507813,0.0,0.0,-0.00613592314453125,0.0,0.0,-0.0015339807861328126,0.0,0.0,2.4693808372496338,0.0,0.0,-0.2592427528564453,0.0,0.0,0.7888513053737177,0.0,0.0,-1.2210487057617188,0.0,0.0,-0.003067961572265625,0.0,0.0,0.7873165752076209,0.0,0.0,1.2231799423790914,0.0,0.0,0.0,0.0,0.0,0.004604190498290181,0.0,0.0,-2.512660527685547,0.0,0.0,0.25936939807034687,0.0,0.0,-0.7900001048583984,0.0,0.0
168819,1729051575,184535657,-0.0015339807861328126,0.0,0.0,-0.17640779040527346,0.0,0.0,1.2385272440400588,0.0,0.0,0.009208380996580362,0.0,0.0,-0.7869321432861328,0.0,0.0,-1.2317865712646485,0.0,0.0,-0.004601942358398438,0.0,0.0,-0.0015339807861328126,0.0,0.0,2.4693808372496338,0.0,0.0,-0.26077673364257814,0.0,0.0,0.7888513053737177,0.0,0.0,-1.2210487057617188,0.0,0.0,-0.003067961572265625,0.0,0.0,0.7857818450415243,0.0,0.0,1.2231799423790914,0.0,0.0,0.0,0.0,0.0,0.004604190498290181,0.0,0.0,-2.512660527685547,0.0,0.0,0.25936939807034687,0.0,0.0,-0.7900001048583984,0.0,0.0
168820,1729051575,192725489,-0.0015339807861328126,0.0,0.0,-0.17640779040527346,0.0,0.0,1.2385272440400588,0.0,0.0,0.009208380996580362,0.0,0.0,-0.7853981625,0.0,0.0,-1.2333205520507813,0.0,0.0,-0.00613592314453125,0.0,0.0,-0.003067961572265625,0.0,0.0,2.4693808372496338,0.0,0.0,-0.26077673364257814,0.0,0.0,0.7888513053737177,0.0,0.0,-1.2210487057617188,0.0,0.0,-0.003067961572265625,0.0,0.0,0.7857818450415243,0.0,0.0,1.2231799423790914,0.0,0.0,0.0,0.0,0.0,0.004604190498290181,0.0,0.0,-2.512660527685547,0.0,0.0,0.25936939807034687,0.0,0.0,-0.7900001048583984,0.0,0.0
168821,1729051575,200538267,-0.0015339807861328126,0.0,0.0,-0.17640779040527346,0.0,0.0,1.2385272440400588,0.0,0.0,0.009208380996580362,0.0,0.0,-0.7869321432861328,0.0,0.0,-1.2317865712646485,0.0,0.0,-0.00613592314453125,0.0,0.0,-0.0015339807861328126,0.0,0.0,2.4693808372496338,0.0,0.0,-0.26077673364257814,0.0,0.0,0.7888513053737177,0.0,0.0,-1.2210487057617188,0.0,0.0,-0.003067961572265625,0.0,0.0,0.7857818450415243,0.0,0.0,1.2231799423790914,0.0,0.0,0.0,0.0,0.0,0.004604190498290181,0.0,0.0,-2.5141945084716797,0.0,0.0,0.25936939807034687,0.0,0.0,-0.7900001048583984,0.0,0.0
168822,1729051575,208538964,-0.0015339807861328126,0.0,0.0,-0.17640779040527346,0.0,0.0,1.2385272440400588,0.0,0.0,0.009208380996580362,0.0,0.0,-0.7853981625,0.0,0.0,-1.2317865712646485,0.0,0.0,-0.00613592314453125,0.0,0.0,-0.0015339807861328126,0.0,0.0,2.467846107083537,0.0,0.0,-0.26077673364257814,0.0,0.0,0.7888513053737177,0.0,0.0,-1.2210487057617188,0.0,0.0,-0.003067961572265625,0.0,0.0,0.7857818450415243,0.0,0.0,1.2247146725451883,0.0,0.0,0.0,0.0,0.0,0.004604190498290181,0.0,0.0,-2.512660527685547,0.0,0.0,0.25936939807034687,0.0,0.0,-0.7900001048583984,0.0,0.0
168823,1729051575,216537758,-0.0015339807861328126,0.0,0.0,-0.17640779040527346,0.0,0.0,1.2385272440400588,0.0,0.0,0.009208380996580362,0.0,0.0,-0.7853981625,0.0,0.0,-1.2333205520507813,0.0,0.0,-0.00613592314453125,0.0,0.0,-0.0015339807861328126,0.0,0.0,2.4693808372496338,0.0,0.0,-0.26077673364257814,0.0,0.0,0.7888513053737177,0.0,0.0,-1.2210487057617188,0.0,0.0,-0.003067961572265625,0.0,0.0,0.7857818450415243,0.0,0.0,1.2231799423790914,0.0,0.0,0.0,0.0,0.0,0.006138920664386908,0.0,0.0,-2.512660527685547,0.0,0.0,0.25783466790425014,0.0,0.0,-0.7900001048583984,0.0,0.0
168824,1729051575,224532717,-0.0015339807861328126,0.0,0.0,-0.17640779040527346,0.0,0.0,1.2385272440400588,0.0,0.0,0.009208380996580362,0.0,0.0,-0.7869321432861328,0.0,0.0,-1.2317865712646485,0.0,0.0,-0.004601942358398438,0.0,0.0,-0.0015339807861328126,0.0,0.0,2.4693808372496338,0.0,0.0,-0.26077673364257814,0.0,0.0,0.7888513053737177,0.0,0.0,-1.2210487057617188,0.0,0.0,-0.003067961572265625,0.0,0.0,0.7857818450415243,0.0,0.0,1.2231799423790914,0.0,0.0,0.0,0.0,0.0,0.004604190498290181,0.0,0.0,-2.512660527685547,0.0,0.0,0.25936939807034687,0.0,0.0,-0.7900001048583984,0.0,0.0
168825,1729051575,232534171,-0.0015339807861328126,0.0,0.0,-0.17640779040527346,0.0,0.0,1.2385272440400588,0.0,0.0,0.009208380996580362,0.0,0.0,-0.7869321432861328,0.0,0.0,-1.2317865712646485,0.0,0.0,-0.004601942358398438,0.0,0.0,-0.0015339807861328126,0.0,0.0,2.4693808372496338,0.0,0.0,-0.2592427528564453,0.0,0.0,0.7888513053737177,0.0,0.0,-1.219514724975586,0.0,0.0,-0.003067961572265625,0.0,0.0,0.7857818450415243,0.0,0.0,1.2231799423790914,0.0,0.0,0.0,0.0,0.0,0.004604190498290181,0.0,0.0,-2.512660527685547,0.0,0.0,0.25936939807034687,0.0,0.0,-0.7900001048583984,0.0,0.0
168826,1729051575,240535331,-0.0015339807861328126,0.0,0.0,-0.17640779040527346,0.0,0.0,1.2385272440400588,0.0,0.0,0.009208380996580362,0.0,0.0,-0.7869321432861328,0.0,0.0,-1.2317865712646485,0.0,0.0,-0.004601942358398438,0.0,0.0,-0.0015339807861328126,0.0,0.0,2.4693808372496338,0.0,0.0,-0.26077673364257814,0.0,0.0,0.7888513053737177,0.0,0.0,-1.2210487057617188,0.0,0.0,-0.003067961572265625,0.0,0.0,0.7857818450415243,0.0,0.0,1.2231799423790914,0.0,0.0,0.0,0.0,0.0,0.004604190498290181,0.0,0.0,-2.512660527685547,0.0,0.0,0.25936939807034687,0.0,0.0,-0.7900001048583984,0.0,0.0
168827,1729051575,248529980,-0.0015339807861328126,0.0,0.0,-0.17640779040527346,0.0,0.0,1.2385272440400588,0.0,0.0,0.009208380996580362,0.0,0.0,-0.7869321432861328,0.0,0.0,-1.2317865712646485,0.0,0.0,-0.00613592314453125,0.0,0.0,-0.0015339807861328126,0.0,0.0,2.4693808372496338,0.0,0.0,-0.26077673364257814,0.0,0.0,0.7888513053737177,0.0,0.0,-1.2210487057617188,0.0,0.0,-0.003067961572265625,0.0,0.0,0.7857818450415243,0.0,0.0,1.2231799423790914,0.0,0.0,0.0,0.0,0.0,0.004604190498290181,0.0,0.0,-2.512660527685547,0.0,0.0,0.25936939807034687,0.0,0.0,-0.7900001048583984,0.0,0.0
168828,1729051575,256532322,-0.0015339807861328126,0.0,0.0,-0.17640779040527346,0.0,0.0,1.2369925138739621,0.0,0.0,0.009208380996580362,0.0,0.0,-0.7853981625,0.0,0.0,-1.2333205520507813,0.0,0.0,-0.004601942358398438,0.0,0.0,-0.0015339807861328126,0.0,0.0,2.4693808372496338,0.0,0.0,-0.26077673364257814,0.0,0.0,0.7888513053737177,0.0,0.0,-1.2210487057617188,0.0,0.0,-0.003067961572265625,0.0,0.0,0.7857818450415243,0.0,0.0,1.2231799423790914,0.0,0.0,0.0,0.0,0.0,0.004604190498290181,0.0,0.0,-2.5141945084716797,0.0,0.0,0.25783466790425014,0.0,0.0,-0.7900001048583984,0.0,0.0
168829,1729051575,264530612,-0.0015339807861328126,0.0,0.0,-0.17640779040527346,0.0,0.0,1.2385272440400588,0.0,0.0,0.009208380996580362,0.0,0.0,-0.7853981625,0.0,0.0,-1.2333205520507813,0.0,0.0,-0.00613592314453125,0.0,0.0,-0.003067961572265625,0.0,0.0,2.4693808372496338,0.0,0.0,-0.2592427528564453,0.0,0.0,0.7888513053737177,0.0,0.0,-1.2210487057617188,0.0,0.0,-0.003067961572265625,0.0,0.0,0.7857818450415243,0.0,0.0,1.2231799423790914,0.0,0.0,0.0,0.0,0.0,0.004604190498290181,0.0,0.0,-2.512660527685547,0.0,0.0,0.25936939807034687,0.0,0.0,-0.7900001048583984,0.0,0.0
168830,1729051575,272581106,-0.0015339807861328126,0.0,0.0,-0.17640779040527346,0.0,0.0,1.2385272440400588,0.0,0.0,0.009208380996580362,0.0,0.0,-0.7853981625,0.0,0.0,-1.2333205520507813,0.0,0.0,-0.00613592314453125,0.0,0.0,-0.0015339807861328126,0.0,0.0,2.467846107083537,0.0,0.0,-0.26077673364257814,0.0,0.0,0.7888513053737177,0.0,0.0,-1.2210487057617188,0.0,0.0,-0.003067961572265625,0.0,0.0,0.7857818450415243,0.0,0.0,1.2247146725451883,0.0,0.0,0.0,0.0,0.0,0.004604190498290181,0.0,0.0,-2.5141945084716797,0.0,0.0,0.25783466790425014,0.0,0.0,-0.7900001048583984,0.0,0.0
168831,1729051575,280532220,0.0,0.0,0.0,-0.17640779040527346,0.0,0.0,1.2385272440400588,0.0,0.0,0.009208380996580362,0.0,0.0,-0.7853981625,0.0,0.0,-1.2333205520507813,0.0,0.0,-0.00613592314453125,0.0,0.0,-0.0015339807861328126,0.0,0.0,2.4693808372496338,0.0,0.0,-0.26077673364257814,0.0,0.0,0.7888513053737177,0.0,0.0,-1.2210487057617188,0.0,0.0,-0.003067961572265625,0.0,0.0,0.7857818450415243,0.0,0.0,1.2231799423790914,0.0,0.0,0.0,0.0,0.0,0.004604190498290181,0.0,0.0,-2.5141945084716797,0.0,0.0,0.25936939807034687,0.0,0.0,-0.7900001048583984,0.0,0.0
168832,1729051575,288740012,-0.0015339807861328126,0.0,0.0,-0.17640779040527346,0.0,0.0,1.2385272440400588,0.0,0.0,0.009208380996580362,0.0,0.0,-0.7853981625,0.0,0.0,-1.2333205520507813,0.0,0.0,-0.00613592314453125,0.0,0.0,-0.003067961572265625,0.0,0.0,2.4693808372496338,0.0,0.0,-0.26077673364257814,0.0,0.0,0.7888513053737177,0.0,0.0,-1.2210487057617188,0.0,0.0,-0.003067961572265625,0.0,0.0,0.7857818450415243,0.0,0.0,1.2231799423790914,0.0,0.0,0.0,0.0,0.0,0.004604190498290181,0.0,0.0,-2.512660527685547,0.0,0.0,0.25936939807034687,0.0,0.0,-0.7900001048583984,0.0,0.0
168833,1729051575,296523923,-0.0015339807861328126,0.0,0.0,-0.17640779040527346,0.0,0.0,1.2385272440400588,0.0,0.0,0.009208380996580362,0.0,0.0,-0.7853981625,0.0,0.0,-1.2317865712646485,0.0,0.0,-0.004601942358398438,0.0,0.0,-0.0015339807861328126,0.0,0.0,2.4693808372496338,0.0,0.0,-0.26077673364257814,0.0,0.0,0.7888513053737177,0.0,0.0,-1.2210487057617188,0.0,0.0,-0.003067961572265625,0.0,0.0,0.7857818450415243,0.0,0.0,1.2231799423790914,0.0,0.0,0.0,0.0,0.0,0.006138920664386908,0.0,0.0,-2.512660527685547,0.0,0.0,0.25936939807034687,0.0,0.0,-0.7900001048583984,0.0,0.0
168834,1729051575,304541007,-0.0015339807861328126,0.0,0.0,-0.17640779040527346,0.0,0.0,1.2385272440400588,0.0,0.0,0.009208380996580362,0.0,0.0,-0.7869321432861328,0.0,0.0,-1.2317865712646485,0.0,0.0,-0.004601942358398438,0.0,0.0,-0.0015339807861328126,0.0,0.0,2.4693808372496338,0.0,0.0,-0.26077673364257814,0.0,0.0,0.7888513053737177,0.0,0.0,-1.2210487057617188,0.0,0.0,-0.003067961572265625,0.0,0.0,0.7857818450415243,0.0,0.0,1.2247146725451883,0.0,0.0,0.0,0.0,0.0,0.004604190498290181,0.0,0.0,-2.5141945084716797,0.0,0.0,0.25936939807034687,0.0,0.0,-0.7900001048583984,0.0,0.0
168835,1729051575,312527021,-0.0015339807861328126,0.0,0.0,-0.17640779040527346,0.0,0.0,1.2385272440400588,0.0,0.0,0.009208380996580362,0.0,0.0,-0.7853981625,0.0,0.0,-1.2317865712646485,0.0,0.0,-0.00613592314453125,0.0,0.0,-0.0015339807861328126,0.0,0.0,2.4693808372496338,0.0,0.0,-0.26077673364257814,0.0,0.0,0.7888513053737177,0.0,0.0,-1.2210487057617188,0.0,0.0,-0.003067961572265625,0.0,0.0,0.7857818450415243,0.0,0.0,1.2231799423790914,0.0,0.0,0.0,0.0,0.0,0.004604190498290181,0.0,0.0,-2.512660527685547,0.0,0.0,0.25936939807034687,0.0,0.0,-0.7900001048583984,0.0,0.0
168836,1729051575,320603668,-0.0015339807861328126,0.0,0.0,-0.17640779040527346,0.0,0.0,1.2385272440400588,0.0,0.0,0.009208380996580362,0.0,0.0,-0.7869321432861328,0.0,0.0,-1.2317865712646485,0.0,0.0,-0.00613592314453125,0.0,0.0,-0.0015339807861328126,0.0,0.0,2.4693808372496338,0.0,0.0,-0.26077673364257814,0.0,0.0,0.7888513053737177,0.0,0.0,-1.2210487057617188,0.0,0.0,-0.003067961572265625,0.0,0.0,0.7857818450415243,0.0,0.0,1.2231799423790914,0.0,0.0,0.0,0.0,0.0,0.004604190498290181,0.0,0.0,-2.512660527685547,0.0,0.0,0.25936939807034687,0.0,0.0,-0.7900001048583984,0.0,0.0
168837,1729051575,328531855,-0.0015339807861328126,0.0,0.0,-0.17640779040527346,0.0,0.0,1.2385272440400588,0.0,0.0,0.009208380996580362,0.0,0.0,-0.7853981625,0.0,0.0,-1.2317865712646485,0.0,0.0,-0.004601942358398438,0.0,0.0,-0.0015339807861328126,0.0,0.0,2.4693808372496338,0.0,0.0,-0.26077673364257814,0.0,0.0,0.7888513053737177,0.0,0.0,-1.2210487057617188,0.0,0.0,-0.003067961572265625,0.0,0.0,0.7857818450415243,0.0,0.0,1.2247146725451883,0.0,0.0,0.0,0.0,0.0,0.004604190498290181,0.0,0.0,-2.5141945084716797,0.0,0.0,0.25936939807034687,0.0,0.0,-0.7900001048583984,0.0,0.0
168838,1729051575,336558386,-0.0015339807861328126,0.0,0.0,-0.17640779040527346,0.0,0.0,1.2385272440400588,0.0,0.0,0.009208380996580362,0.0,0.0,-0.7853981625,0.0,0.0,-1.2333205520507813,0.0,0.0,-0.004601942358398438,0.0,0.0,-0.0015339807861328126,0.0,0.0,2.4693808372496338,0.0,0.0,-0.26077673364257814,0.0,0.0,0.7888513053737177,0.0,0.0,-1.2210487057617188,0.0,0.0,-0.003067961572265625,0.0,0.0,0.7857818450415243,0.0,0.0,1.2231799423790914,0.0,0.0,0.0,0.0,0.0,0.004604190498290181,0.0,0.0,-2.512660527685547,0.0,0.0,0.25936939807034687,0.0,0.0,-0.7900001048583984,0.0,0.0
168839,1729051575,344546194,-0.0015339807861328126,0.0,0.0,-0.17640779040527346,0.0,0.0,1.2385272440400588,0.0,0.0,0.009208380996580362,0.0,0.0,-0.7869321432861328,0.0,0.0,-1.2317865712646485,0.0,0.0,-0.00613592314453125,0.0,0.0,-0.0015339807861328126,0.0,0.0,2.4693808372496338,0.0,0.0,-0.26077673364257814,0.0,0.0,0.7888513053737177,0.0,0.0,-1.2210487057617188,0.0,0.0,-0.003067961572265625,0.0,0.0,0.7857818450415243,0.0,0.0,1.2231799423790914,0.0,0.0,0.0,0.0,0.0,0.004604190498290181,0.0,0.0,-2.512660527685547,0.0,0.0,0.25936939807034687,0.0,0.0,-0.7900001048583984,0.0,0.0
168840,1729051575,352794377,-0.0015339807861328126,0.0,0.0,-0.17640779040527346,0.0,0.0,1.2385272440400588,0.0,0.0,0.007673650830483635,0.0,0.0,-0.7853981625,0.0,0.0,-1.2333205520507813,0.0,0.0,-0.00613592314453125,0.0,0.0,-0.0015339807861328126,0.0,0.0,2.4693808372496338,0.0,0.0,-0.26077673364257814,0.0,0.0,0.7888513053737177,0.0,0.0,-1.2210487057617188,0.0,0.0,-0.003067961572265625,0.0,0.0,0.7857818450415243,0.0,0.0,1.2231799423790914,0.0,0.0,0.0,0.0,0.0,0.004604190498290181,0.0,0.0,-2.512660527685547,0.0,0.0,0.25783466790425014,0.0,0.0,-0.7900001048583984,0.0,0.0
168841,1729051575,360511572,-0.0015339807861328126,0.0,0.0,-0.17640779040527346,0.0,0.0,1.2385272440400588,0.0,0.0,0.009208380996580362,0.0,0.0,-0.7853981625,0.0,0.0,-1.2333205520507813,0.0,0.0,-0.00613592314453125,0.0,0.0,-0.0015339807861328126,0.0,0.0,2.4693808372496338,0.0,0.0,-0.26077673364257814,0.0,0.0,0.7888513053737177,0.0,0.0,-1.2210487057617188,0.0,0.0,-0.003067961572265625,0.0,0.0,0.7857818450415243,0.0,0.0,1.2231799423790914,0.0,0.0,0.0,0.0,0.0,0.004604190498290181,0.0,0.0,-2.512660527685547,0.0,0.0,0.25936939807034687,0.0,0.0,-0.7900001048583984,0.0,0.0
168842,1729051575,368546912,0.0,0.0,0.0,-0.17640779040527346,0.0,0.0,1.2385272440400588,0.0,0.0,0.009208380996580362,0.0,0.0,-0.7853981625,0.0,0.0,-1.2333205520507813,0.0,0.0,-0.004601942358398438,0.0,0.0,-0.0015339807861328126,0.0,0.0,2.4693808372496338,0.0,0.0,-0.26077673364257814,0.0,0.0,0.7888513053737177,0.0,0.0,-1.2210487057617188,0.0,0.0,-0.003067961572265625,0.0,0.0,0.7857818450415243,0.0,0.0,1.2231799423790914,0.0,0.0,0.0,0.0,0.0,0.004604190498290181,0.0,0.0,-2.512660527685547,0.0,0.0,0.25936939807034687,0.0,0.0,-0.7900001048583984,0.0,0.0
168843,1729051575,376529112,-0.0015339807861328126,0.0,0.0,-0.17640779040527346,0.0,0.0,1.2385272440400588,0.0,0.0,0.009208380996580362,0.0,0.0,-0.7869321432861328,0.0,0.0,-1.2333205520507813,0.0,0.0,-0.004601942358398438,0.0,0.0,-0.0015339807861328126,0.0,0.0,2.4693808372496338,0.0,0.0,-0.26077673364257814,0.0,0.0,0.7888513053737177,0.0,0.0,-1.2210487057617188,0.0,0.0,-0.003067961572265625,0.0,0.0,0.7857818450415243,0.0,0.0,1.2231799423790914,0.0,0.0,0.0,0.0,0.0,0.004604190498290181,0.0,0.0,-2.512660527685547,0.0,0.0,0.25936939807034687,0.0,0.0,-0.7900001048583984,0.0,0.0
168844,1729051575,384530332,-0.0015339807861328126,0.0,0.0,-0.17640779040527346,0.0,0.0,1.2385272440400588,0.0,0.0,0.009208380996580362,0.0,0.0,-0.7869321432861328,0.0,0.0,-1.2333205520507813,0.0,0.0,-0.00613592314453125,0.0,0.0,-0.0015339807861328126,0.0,0.0,2.4693808372496338,0.0,0.0,-0.26077673364257814,0.0,0.0,0.7888513053737177,0.0,0.0,-1.2210487057617188,0.0,0.0,-0.003067961572265625,0.0,0.0,0.7857818450415243,0.0,0.0,1.2231799423790914,0.0,0.0,0.0,0.0,0.0,0.004604190498290181,0.0,0.0,-2.5141945084716797,0.0,0.0,0.25783466790425014,0.0,0.0,-0.7900001048583984,0.0,0.0
168845,1729051575,392716483,-0.0015339807861328126,0.0,0.0,-0.17640779040527346,0.0,0.0,1.2385272440400588,0.0,0.0,0.009208380996580362,0.0,0.0,-0.7853981625,0.0,0.0,-1.2317865712646485,0.0,0.0,-0.00613592314453125,0.0,0.0,-0.0015339807861328126,0.0,0.0,2.4693808372496338,0.0,0.0,-0.26077673364257814,0.0,0.0,0.7888513053737177,0.0,0.0,-1.2210487057617188,0.0,0.0,-0.003067961572265625,0.0,0.0,0.7857818450415243,0.0,0.0,1.2231799423790914,0.0,0.0,0.0,0.0,0.0,0.004604190498290181,0.0,0.0,-2.5141945084716797,0.0,0.0,0.25936939807034687,0.0,0.0,-0.7900001048583984,0.0,0.0
168846,1729051575,400512871,-0.0015339807861328126,0.0,0.0,-0.17640779040527346,0.0,0.0,1.2385272440400588,0.0,0.0,0.009208380996580362,0.0,0.0,-0.7869321432861328,0.0,0.0,-1.2333205520507813,0.0,0.0,-0.00613592314453125,0.0,0.0,-0.0015339807861328126,0.0,0.0,2.4693808372496338,0.0,0.0,-0.26077673364257814,0.0,0.0,0.7888513053737177,0.0,0.0,-1.2210487057617188,0.0,0.0,-0.003067961572265625,0.0,0.0,0.7857818450415243,0.0,0.0,1.2231799423790914,0.0,0.0,0.0,0.0,0.0,0.004604190498290181,0.0,0.0,-2.5141945084716797,0.0,0.0,0.25936939807034687,0.0,0.0,-0.7900001048583984,0.0,0.0
