seq,secs,nsecs,orientation_x,orientation_y,orientation_z,orientation_w,orientation_covariance_0,orientation_covariance_1,orientation_covariance_2,orientation_covariance_3,orientation_covariance_4,orientation_covariance_5,orientation_covariance_6,orientation_covariance_7,orientation_covariance_8,angular_velocity_x,angular_velocity_y,angular_velocity_z,angular_velocity_covariance_0,angular_velocity_covariance_1,angular_velocity_covariance_2,angular_velocity_covariance_3,angular_velocity_covariance_4,angular_velocity_covariance_5,angular_velocity_covariance_6,angular_velocity_covariance_7,angular_velocity_covariance_8,linear_acceleration_x,linear_acceleration_y,linear_acceleration_z,linear_acceleration_covariance_0,linear_acceleration_covariance_1,linear_acceleration_covariance_2,linear_acceleration_covariance_3,linear_acceleration_covariance_4,linear_acceleration_covariance_5,linear_acceleration_covariance_6,linear_acceleration_covariance_7,linear_acceleration_covariance_8
123169,1729051209,984920605,0.010653180650203513,0.01084170684096096,-0.00011551200660974643,0.9998844702223277,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.007196610619525789,-5e-324,2.882204329297748e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.21429046582270825,0.2105160160012113,9.878144027282522,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
123170,1729051209,992869685,0.010553369418480955,0.011332080460194268,-0.00011960597322920341,0.9998800908312816,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.006872106740487663,-5e-324,1.7293225975786485e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.22386350556784368,0.20843072654408615,9.872770172473029,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
123171,1729051210,889530,0.011027787349914197,0.01087590345750253,-0.00011995154032312441,0.9998800369253185,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.005826024290140723,-5e-324,1.0375935585471891e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.21500269928797183,0.2179534603405142,9.87960150655999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
123172,1729051210,8836582,0.010981099427614755,0.011155374654017466,-0.00012251328959466456,0.999877471524478,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0056240648813945925,-5e-324,6.225561351283134e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.22046012299075188,0.2169633359699335,9.876517702031697,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
123173,1729051210,16836056,0.011181961272264278,0.010934072677196805,-0.0001222793332168261,0.999877689942405,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.006354269359070977,-5e-324,3.7353368107698805e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.2160731318999199,0.22091824450188197,9.875864520144798,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
123174,1729051210,24785201,0.011150687645378259,0.01072204228387816,-0.00011957245298450941,0.9998803356785883,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.007218082107138838,-5e-324,2.2412020864619282e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.21176499608331129,0.22017872746284792,9.870444787526331,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
123175,1729051210,32768287,0.011468664094660647,0.011064258978634844,-0.00012690838579820308,0.9998730098424495,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.007310679694517524,-5e-324,1.3447212518771568e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.21827808090193987,0.22619936172184937,9.859052662310722,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
123176,1729051210,40779372,0.011008462454435843,0.01137161870983593,-0.00012519972083931144,0.9998747343379256,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.007791928308406767,-5e-324,8.068327511262941e-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.22434071328725766,0.2171224734784221,9.859160571995806,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
123177,1729051210,48742431,0.010521359935071155,0.011246983819767142,-0.00011834760226343996,0.9998813891326909,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.00722929735381625,-5e-324,4.840996506757764e-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.22223220873407332,0.20784561787611575,9.87502704876389,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
123178,1729051210,56823074,0.010782913137998009,0.010853750725270906,-0.0001170487519960961,0.9998829487390221,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.007317408842523972,-5e-324,2.9045979040546584e-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.21450276151974085,0.21305341198543504,9.87688548951224,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
123179,1729051210,64792932,0.010951033780278879,0.0112345993395169,-0.00012304562204706735,0.9998769141732389,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.007795965797210635,-5e-324,1.742758742432795e-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.22207552165793826,0.21641750861704226,9.878718814459297,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
123180,1729051210,72817240,0.010832173853106919,0.010626022522072493,-0.00011511617750656769,0.9998848625733076,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.007231719847098571,-5e-324,1.045655245459677e-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.2100991862857786,0.21412640360772536,9.88149475058964,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
123181,1729051210,80796165,0.010919800922309833,0.010625564082423017,-0.00011604251535588417,0.9998839141969842,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.006893172277031332,-5e-324,6.273931472758062e-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.21009599004295154,0.21586420276033833,9.881723791271753,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
123182,1729051210,88772172,0.011063232295978376,0.010654888089236488,-0.00011789141023238452,0.9998820252172685,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.006690043734990989,-5e-324,3.764358883654837e-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.21033349246327093,0.2183434032479999,9.86558064439196,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
123183,1729051210,96772842,0.010840313063821064,0.010449136170916643,-0.00011328474944106912,0.9998866387408752,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0065681666097667825,-5e-324,2.2586153301929022e-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.2064058510931969,0.21408483955622182,9.872175327553142,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
123184,1729051210,104808352,0.010724498724658681,0.01062214515164369,-0.0001139301628107209,0.9998860645990624,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.006920730396094291,-5e-324,1.3551691981157412e-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.20979535025552748,0.21176912150717062,9.870864893797512,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
123185,1729051210,112766409,0.00994947681888673,0.010953969773877727,-0.0001089982039383842,0.9998904972928861,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.007132268667890795,-5e-324,8.131015188694447e-11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.21637803290722277,0.1964933210488336,9.87247283520429,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
123186,1729051210,120763800,0.0098319346854738,0.011269319970644339,-0.00011081161158703329,0.9998881553496504,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.007259191630968699,-5e-324,4.878609113216668e-11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.22272184415839613,0.19427102558828455,9.877507742870621,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
123187,1729051210,128782925,0.009870529401842838,0.01079247793540691,-0.00010653886658871519,0.9998930361387717,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.00733534540881544,-5e-324,2.927165467930001e-11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.21336002177824084,0.1950924298060957,9.88052868747042,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
123188,1729051210,136757332,0.010141272314428516,0.011591716442707907,-0.00011756869910603317,0.9998813794062561,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.007381037675523484,-5e-324,1.7562992807580003e-11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.2288119029595226,0.20013425549107927,9.865103002277174,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
123189,1729051210,144803040,0.010172398270257638,0.011936905600001874,-0.00012144189506553917,0.9998770013606644,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.00698276297408628,-5e-324,1.0537795684548002e-11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.23592825017415106,0.2010045694079288,9.877634826268649,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
123190,1729051210,152799445,0.010093063172985516,0.011513091317653814,-0.00011621598131339972,0.9998827757782125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.007169488214685989,-5e-324,6.322677410728801e-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.22774820987011563,0.19961139642991352,9.886351021493612,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
123191,1729051210,160768216,0.010354311186397566,0.011703139800142573,-0.00012119274927644333,0.9998778975809952,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0072815233590458155,-5e-324,3.7936064464372806e-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.23121989149824124,0.20452157662747936,9.873863646343434,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
123192,1729051210,168771834,0.009713755317087756,0.011467303400081114,-0.00011140316131819019,0.9998870593720602,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.00734874444566171,-5e-324,2.2761638678623684e-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.22659913582667912,0.19190537395500323,9.87594802789395,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
123193,1729051210,176743328,0.009926572985096251,0.011877027131911848,-0.00011791230426780456,0.9998801855582337,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.007389077097631248,-5e-324,1.365698320717421e-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.23436116972842932,0.19582782032026758,9.861636346033245,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
123194,1729051210,184826929,0.009625755935693684,0.012346054621098083,-0.00011885467474973528,0.9998774453059363,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.00741327668881297,-5e-324,8.194189924304525e-13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.24380679338979197,0.19004100249489492,9.869329908205884,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
123195,1729051210,192828057,0.010561715915254873,0.011489223304751507,-0.00012136069325106798,0.9998782091716776,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.007853486504984034,-5e-324,4.916513954582715e-13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.22696867198114076,0.2085955670731088,9.87274894467939,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
123196,1729051210,200888858,0.010775968345934894,0.011525401772058644,-0.00012421282837872072,0.9998755063463517,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.008117612394686672,-5e-324,2.9499083727496287e-13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.22763970660665322,0.21278512100558403,9.870730223741226,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
123197,1729051210,208852868,0.010282079345436764,0.011579078016069907,-0.00011907127702847024,0.9998800876198419,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.008276087928508256,-5e-324,1.7699450236497771e-13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.22876058788000755,0.2030884248982723,9.873589134000595,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
123198,1729051210,216808272,0.010318666726800135,0.01114379398292173,-0.00011500236087371868,0.9998846572215739,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.007945483187339175,-5e-324,1.0619670141898662e-13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.22033515033542642,0.20397417188232275,9.881529404472621,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
123199,1729051210,224784101,0.01021879471369066,0.011319082353584047,-0.00011568083099682462,0.9998837138523747,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.007321430281175695,-5e-324,0.0017027602459118445,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.22365959361922458,0.20187199824658117,9.875280239119121,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
123200,1729051210,232822983,0.009657932431193016,0.010996013427299634,-0.00010621013036772123,0.9998928946388554,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.007372688598939638,-5e-324,0.0010216561475471066,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.21727455377895666,0.19079446725849558,9.875600882729284,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
123201,1729051210,240809406,0.010183539033380403,0.011336820731603713,-0.00011546236477828832,0.9998838726056629,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.007403443589598003,-5e-324,0.000612993688528264,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.22397801717948335,0.20114678045275358,9.873877907567257,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
123202,1729051210,248826182,0.010086527796980159,0.011833991696129989,-0.00011937831964420156,0.9998790948641508,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.007421896583993023,-5e-324,0.00036779621311695837,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.2335067590381588,0.19897846255876153,9.861351954501291,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
123203,1729051210,256772879,0.010341171414574747,0.011845070227031037,-0.00012250704815013684,0.9998763620953913,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.007858658442092065,-5e-324,0.000220677727870175,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.23443560083305154,0.20462065663681941,9.89118592856015,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
123204,1729051210,264797916,0.01025943975658202,0.010750414443340519,-0.00011030540991809759,0.9998895740620032,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.00769502549548946,-5e-324,0.000132406636722105,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.21248741030451843,0.20273872943131038,9.878440531745465,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
123205,1729051210,272813625,0.010837434197177554,0.010356029467752277,-0.00011224539993706931,0.9998876387247995,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.007171155666065865,-5e-324,7.9443982033263e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.20482515980575794,0.21429884190683307,9.88467966328556,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
123206,1729051210,280868294,0.01123809156337235,0.01022278158611514,-0.00011489781622676452,0.9998845867564654,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.006856833768411709,-5e-324,4.76663892199578e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.20238259100064226,0.22243201022222484,9.893929806027977,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
123207,1729051210,288922396,0.011103470051629406,0.010177394182668149,-0.00011301721286401119,0.9998865539787866,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.007093930691281246,-5e-324,2.859983353197468e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.2011564698835885,0.2194110457329443,9.877932076732021,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
123208,1729051210,296816435,0.010658963295864864,0.010320955232802164,-0.00011002279430499143,0.999889920080968,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.007236188845002968,-5e-324,1.7159900119184808e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.20425151986960624,0.21089470239093844,9.890599514593898,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
123209,1729051210,304777941,0.01035998703868309,0.010325730614455544,-0.00010698588137227972,0.9998930135318764,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.00689585367577397,-5e-324,1.0295940071510884e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.20419318853309185,0.20482721572167245,9.883355927018059,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
123210,1729051210,312897878,0.009971318357775085,0.010640178626539232,-0.00010610789108832958,0.9998936684218571,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.007117342635698604,-5e-324,6.17756404290653e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.2103831140475895,0.19711658089784723,9.882122236630757,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
123211,1729051210,320782658,0.010131322578507075,0.01033794097824897,-0.00010474798922536084,0.9998952306651928,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.006824545950191351,-5e-324,3.7065384257439176e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.20452026271566304,0.20039106548206773,9.887606946714781,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
123212,1729051210,328783055,0.010349202936153561,0.010193962419996367,-0.00010551051954918259,0.9998944774306417,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0070745580003490315,-5e-324,2.2239230554463507e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.20172081241455406,0.20474995789275624,9.889940092101133,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
123213,1729051210,336762587,0.010464979236705831,0.010794501641056262,-0.00011297700548181354,0.9998869687020092,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.00722456523044364,-5e-324,1.3343538332678104e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.21344867153076366,0.2068864530071381,9.882481433190367,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
123214,1729051210,344786265,0.010478798092434346,0.010445601744300982,-0.00010946933522818278,0.999890530113773,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.006888879507038374,-5e-324,8.006122999606863e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.20659901737158323,0.20721066941170474,9.88494942265836,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
123215,1729051210,352899308,0.010469009231314772,0.011464042771606703,-0.00012003163661910848,0.9998794733173852,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.006687468072995213,-5e-324,4.803673799764118e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.22691008180966868,0.2071657790884291,9.891936880157516,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
123216,1729051210,360932680,0.010056807819034124,0.011173284358494195,-0.00011238027286866914,0.9998869964670055,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.006140931151107287,-5e-324,2.88220427985847e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.22114020802134807,0.19899855924993246,9.891580371502712,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
123217,1729051210,368789745,0.010158742602627507,0.010889013942275374,-0.00011063095854452669,0.9998891023933052,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.005813008997974531,-5e-324,1.729322567915082e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.21528408208819944,0.200801991995272,9.881071399171159,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
123218,1729051210,376789571,0.009920409480998517,0.011158185904528264,-0.00011070611388760206,0.9998885278405817,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.005616255706094877,-5e-324,1.0375935407490492e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.22038953250487278,0.19589854749208507,9.871414133448008,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
123219,1729051210,384846025,0.010241421472200083,0.011721928236155726,-0.00012006375442244021,0.999878840294838,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.005498203730967084,-5e-324,6.225561244494295e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.23159308839940804,0.2022938672647823,9.873999479824665,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
123220,1729051210,392881756,0.010887518835822682,0.011641483477992955,-0.00012676297552554656,0.9998729527930932,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.006278752668814471,-5e-324,3.735336746696577e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.2299355161255823,0.21498960527097874,9.870762284330347,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
123221,1729051210,400790891,0.010757940694308264,0.010966898396559698,-0.00011799516798639225,0.9998819830003527,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.006747082031522904,-5e-324,2.241202048017946e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.21673054429449,0.21255140110204035,9.876481412346255,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
123222,1729051210,408844671,0.011156285381078039,0.010747464307104443,-0.00011991616884163209,0.9998800002638196,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.006602389587685932,-5e-324,1.3447212288107675e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.212398863686069,0.22042586507528672,9.876561006831581,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
123223,1729051210,416790178,0.011907957311603164,0.011261123524316576,-0.00013411499309607877,0.9998656758099078,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.006089884059921717,-5e-324,8.068327372864605e-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.2224891241198445,0.23520619043189075,9.873256881198559,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
123224,1729051210,424803912,0.011600283900312938,0.010797852386438602,-0.00012527388707484705,0.9998744041647062,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.005782380743263189,-5e-324,4.840996423718763e-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.21298096958909424,0.22875149502085318,9.857148616023823,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
123225,1729051210,432850053,0.010889745775490374,0.011353959110186539,-0.0001236570326406421,0.9998762352203435,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.006023568814730103,-5e-324,2.9045978542312578e-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.2240354884917378,0.2148230308015744,9.861130606381872,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
123226,1729051210,440772317,0.010486518708555203,0.011492956191147432,-0.00012053569001394444,0.9998789578516546,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.006593971719072283,-5e-324,1.7427587125387545e-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.22659805701105828,0.20670537243602274,9.853464153624046,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
123227,1729051210,448850956,0.010805400220853459,0.010873839196952914,-0.0001175099933340155,0.9998824876647192,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.006510523400215559,-5e-324,1.0456552275232526e-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.21472806882577558,0.2133269453854418,9.868975575914662,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
123228,1729051210,456840077,0.011061042403542977,0.010870725649551946,-0.00012025602105544106,0.999879725868711,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0064604544089015255,-5e-324,6.273931365139516e-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.21478868089507472,0.21849698998517134,9.874451706632783,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
123229,1729051210,464833930,0.010652034923206193,0.010549136732225337,-0.00011238240328086329,0.9998876123027003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.006004722952651073,-5e-324,3.7643588190837096e-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.20836070365423234,0.21034626894227468,9.871273040581233,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
123230,1729051210,472788281,0.010294412351080768,0.010171360785404314,-0.00010471914898954216,0.9998952732801666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.005731284078900802,-5e-324,2.2586152914502258e-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.20091261481949252,0.20330105482239605,9.872238882942488,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
123231,1729051210,480789632,0.010638065223333501,0.010236413680811357,-0.00010890750601905736,0.9998910118319969,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.005992910816112671,-5e-324,1.3551691748701353e-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.20242926566903927,0.21032667415320325,9.88335287566393,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
