Time,Joint States
1729841065.329262,"(0.023020952491450905, -0.15646604018554688, 0.7827123847093308, -0.23469906027832033, -0.794602047216797, -0.728640873413086, -0.2285631371337891, 0.001534730166096727, 1.3858613399853446, -0.10431069345703126, 0.7934554958720078, -0.5767767755859375, -0.06596117380371094, 0.7857818450415243, 0.44507174816805084, -0.08743690480957032, -0.003067961572265625, -0.9648739144775391, 0.07520177813873963, -0.7992039895751953)"
1729841065.3374636,"(0.026090412823644358, -0.16260196333007815, 0.7581567020517832, -0.22396119477539064, -0.794602047216797, -0.7148350463378906, -0.220893233203125, 0.0, 1.3567014668295068, -0.1104466166015625, 0.7934554958720078, -0.5890486218750001, -0.05982525065917969, 0.7857818450415243, 0.4435370180019541, -0.08130098166503907, -0.0015339807861328126, -0.9756117799804688, 0.0736670479726429, -0.8007379703613282)"
1729841065.3452644,"(0.024555682657547633, -0.16873788647460938, 0.7382052098925257, -0.21015536770019533, -0.7915340856445313, -0.7025632000488282, -0.21168934848632814, -0.003067961572265625, 1.321402673009282, -0.11504855895996094, 0.7919207657059112, -0.5997864873779297, -0.053689327514648444, 0.7857818450415243, 0.44507174816805084, -0.07363107773437501, -0.003067961572265625, -0.9878836262695313, 0.07059758764044945, -0.8007379703613282)"
1729841065.3532624,"(0.024555682657547633, -0.17640779040527346, 0.7213231780654616, -0.196349540625, -0.7884661240722657, -0.6933593153320313, -0.19941750219726564, -0.00613592314453125, 1.2799649585246702, -0.11658253974609376, 0.7934554958720078, -0.6089903720947266, -0.04755340437011719, 0.7857818450415243, 0.44507174816805084, -0.06596117380371094, -0.003067961572265625, -1.0001554725585937, 0.06906285747435272, -0.8007379703613282)"
1729841065.3612626,"(0.026090412823644358, -0.18407769433593751, 0.7090453367366878, -0.18407769433593751, -0.7930680664306641, -0.6780195074707032, -0.18867963669433596, -0.00613592314453125, 1.2446661647044457, -0.11658253974609376, 0.7934554958720078, -0.6212622183837891, -0.03834951965332031, 0.7857818450415243, 0.44660647833414757, -0.05829126987304688, -0.003067961572265625, -1.0139612996337892, 0.067528127308256, -0.8007379703613282)"
1729841065.3692627,"(0.027625142989741086, -0.19174759826660157, 0.7013716859062042, -0.16260196333007815, -0.7961360280029297, -0.6718835843261719, -0.17640779040527346, -0.004601942358398438, 1.2185757518808014, -0.11658253974609376, 0.7934554958720078, -0.6335340646728516, -0.027611654150390626, 0.7857818450415243, 0.4481412085002443, -0.04755340437011719, -0.004601942358398438, -1.0277671267089845, 0.05985447647777235, -0.8007379703613282)"
1729841065.3772616,"(0.027625142989741086, -0.19941750219726564, 0.6798854635808501, -0.15033011704101565, -0.794602047216797, -0.6642136803955079, -0.16566992490234375, 0.003069460332193454, 1.2047631803859307, -0.11658253974609376, 0.7934554958720078, -0.6458059109619141, -0.018407769433593752, 0.7857818450415243, 0.44967593866634104, -0.036815538867187504, -0.004601942358398438, -1.0446409153564453, 0.050646095481192, -0.7992039895751953)"
1729841065.3855617,"(0.029159873155837814, -0.2086213869140625, 0.6706770825842697, -0.13805827075195312, -0.7915340856445313, -0.6565437764648437, -0.15339807861328125, 0.004604190498290181, 1.1955547993893503, -0.11504855895996094, 0.7934554958720078, -0.6580777572509766, -0.007669903930664063, 0.7857818450415243, 0.45121066883243777, -0.027611654150390626, -0.003067961572265625, -1.055378780859375, 0.04604190498290181, -0.8007379703613282)"
1729841065.3932621,"(0.03222933348803127, -0.21782527163085938, 0.6599339714215926, -0.12425244367675782, -0.7884661240722657, -0.6488738725341797, -0.14266021311035157, 0.006138920664386908, 1.1771380373961897, -0.1104466166015625, 0.7934554958720078, -0.6657476611816406, 0.003069460332193454, 0.7857818450415243, 0.45121066883243777, -0.015339807861328126, -0.004601942358398438, -1.0645826655761719, 0.04604190498290181, -0.7992039895751953)"
1729841065.4012637,"(0.033764063654128, -0.22242721398925783, 0.6491908602589155, -0.11351457817382814, -0.7900001048583984, -0.6366020262451172, -0.13038836682128907, 0.004604190498290181, 1.1648601960674159, -0.10584467424316407, 0.7934554958720078, -0.6734175651123048, 0.012277841328773817, 0.7857818450415243, 0.45121066883243777, -0.00613592314453125, -0.004601942358398438, -1.0707185887207031, 0.047576635148998535, -0.8007379703613282)"
1729841065.4092698,"(0.029159873155837814, -0.22702915634765627, 0.6415172094284319, -0.10124273188476564, -0.7961360280029297, -0.6304661031005859, -0.11965050131835939, 0.006138920664386908, 1.1541170849047386, -0.10737865502929689, 0.7934554958720078, -0.679553488256836, 0.02148622232535418, 0.7857818450415243, 0.4527453989985345, 0.004604190498290181, -0.004601942358398438, -1.0737865502929689, 0.05371555581338545, -0.8007379703613282)"
1729841065.4172819,"(0.029159873155837814, -0.2331650794921875, 0.6323088284318515, -0.08897088559570313, -0.7976700087890626, -0.6273981415283204, -0.10737865502929689, 0.006138920664386908, 1.146443434074255, -0.10891263581542969, 0.7919207657059112, -0.6810874690429688, 0.03222933348803127, 0.7857818450415243, 0.4527453989985345, 0.01534730166096727, -0.004601942358398438, -1.0737865502929689, 0.06138920664386908, -0.8007379703613282)"
1729841065.4252625,"(0.03222933348803127, -0.2408349834228516, 0.6277046379335613, -0.07669903930664063, -0.794602047216797, -0.6243301799560548, -0.09510680874023437, 0.004604190498290181, 1.1372350530776747, -0.11351457817382814, 0.7934554958720078, -0.6826214498291016, 0.04297244465070836, 0.7857818450415243, 0.4527453989985345, 0.027625142989741086, -0.004601942358398438, -1.0737865502929689, 0.06445866697606253, -0.8007379703613282)"
1729841065.4332616,"(0.03069460332193454, -0.24850488735351564, 0.6231004474352712, -0.06442719301757813, -0.7961360280029297, -0.6197282375976563, -0.08436894323730469, 0.004604190498290181, 1.1280266720810943, -0.11965050131835939, 0.7934554958720078, -0.6810874690429688, 0.056785016145578904, 0.7857818450415243, 0.4527453989985345, 0.039902984318514904, -0.004601942358398438, -1.0737865502929689, 0.06445866697606253, -0.8007379703613282)"
1729841065.4412625,"(0.029159873155837814, -0.2561747912841797, 0.6169615267708842, -0.05215534672851563, -0.7961360280029297, -0.6151262952392579, -0.07209709694824219, 0.004604190498290181, 1.1188182910845141, -0.122718462890625, 0.7934554958720078, -0.6826214498291016, 0.06906285747435272, 0.7857818450415243, 0.4527453989985345, 0.052180825647288716, -0.004601942358398438, -1.0722525695068361, 0.06445866697606253, -0.8007379703613282)"
1729841065.449261,"(0.03069460332193454, -0.26231071442871096, 0.6108226061064973, -0.03988350043945313, -0.7961360280029297, -0.6089903720947266, -0.05982525065917969, 0.003069460332193454, 1.1096099100879335, -0.122718462890625, 0.7934554958720078, -0.6826214498291016, 0.08287542896922326, 0.7857818450415243, 0.4527453989985345, 0.06599339714215927, -0.004601942358398438, -1.0722525695068361, 0.06445866697606253, -0.8007379703613282)"
1729841065.4572616,"(0.03222933348803127, -0.27151459914550785, 0.6046836854421104, -0.027611654150390626, -0.794602047216797, -0.6043884297363281, -0.04755340437011719, 0.003069460332193454, 1.1004015290913534, -0.12118448210449219, 0.7919207657059112, -0.6856894114013672, 0.09515327029799707, 0.7857818450415243, 0.4573495894968247, 0.07980596863702981, -0.004601942358398438, -1.0753205310791016, 0.0629239368099658, -0.8007379703613282)"
1729841065.4652617,"(0.03222933348803127, -0.2807184838623047, 0.6046836854421104, -0.015339807861328126, -0.7930680664306641, -0.598252506591797, -0.03067961572265625, 0.003069460332193454, 1.0896584179286761, -0.11504855895996094, 0.7919207657059112, -0.6918253345458985, 0.10896584179286761, 0.7857818450415243, 0.46348851016121156, 0.09361854013190035, -0.004601942358398438, -1.0829904350097657, 0.06445866697606253, -0.7992039895751953)"
1729841065.473262,"(0.03222933348803127, -0.28685440700683595, 0.6000794949438203, -0.003067961572265625, -0.7900001048583984, -0.5936505642333985, -0.0122718462890625, 0.003069460332193454, 1.0819847670981926, -0.10891263581542969, 0.7934554958720078, -0.6994952384765626, 0.12277841328773816, 0.7857818450415243, 0.4726968911577919, 0.10896584179286761, -0.004601942358398438, -1.0998642236572267, 0.0629239368099658, -0.7992039895751953)"
1729841065.4812613,"(0.03069460332193454, -0.2929903301513672, 0.5924058441133366, 0.01074311116267709, -0.7900001048583984, -0.5859806603027344, 0.003069460332193454, 0.001534730166096727, 1.0712416559355153, -0.10431069345703126, 0.7934554958720078, -0.7086991231933594, 0.13659098478260873, 0.7857818450415243, 0.4865094626526624, 0.1258478736199316, -0.003067961572265625, -1.1198059738769532, 0.06445866697606253, -0.7992039895751953)"
1729841065.4893365,"(0.03069460332193454, -0.3006602340820313, 0.584732193282853, 0.024555682657547633, -0.7900001048583984, -0.5813787179443359, 0.01534730166096727, 0.001534730166096727, 1.0620332749389352, -0.10431069345703126, 0.7934554958720078, -0.7209709694824219, 0.14886882611138252, 0.7842471148754275, 0.5033914944797264, 0.14426463561309233, 0.003069460332193454, -1.1397477240966798, 0.06445866697606253, -0.7992039895751953)"
