Time,Joint States
1729497723.9829888,"(0.019951492159257452, -0.3528155808105469, 0.5095304151441133, -0.018407769433593752, -0.7900001048583984, -0.42951462011718755, -0.03528155808105469, -0.0015339807861328126, 0.8502405120175868, -0.09050486638183594, 0.7873165752076209, -0.5138835633544923, 0.027625142989741086, 0.7796429243771373, 0.4220507956765999, 0.033764063654128, -0.003067961572265625, -0.875903028881836, 0.08441015913531999, -0.794602047216797)"
1729497723.9910097,"(0.019951492159257452, -0.3528155808105469, 0.5095304151441133, -0.018407769433593752, -0.7900001048583984, -0.42951462011718755, -0.03528155808105469, -0.0015339807861328126, 0.8502405120175868, -0.09050486638183594, 0.7873165752076209, -0.5138835633544923, 0.026090412823644358, 0.7796429243771373, 0.4220507956765999, 0.03222933348803127, -0.003067961572265625, -0.875903028881836, 0.08441015913531999, -0.794602047216797)"
1729497723.9989872,"(0.019951492159257452, -0.3528155808105469, 0.5095304151441133, -0.019941750219726564, -0.7900001048583984, -0.42951462011718755, -0.03374757729492188, -0.0015339807861328126, 0.84870578185149, -0.09050486638183594, 0.7873165752076209, -0.5138835633544923, 0.027625142989741086, 0.7796429243771373, 0.4220507956765999, 0.03222933348803127, -0.0015339807861328126, -0.875903028881836, 0.08441015913531999, -0.794602047216797)"
1729497724.0069852,"(0.019951492159257452, -0.3543495615966797, 0.5095304151441133, -0.018407769433593752, -0.7884661240722657, -0.42951462011718755, -0.03528155808105469, -0.0015339807861328126, 0.84870578185149, -0.09050486638183594, 0.7873165752076209, -0.5138835633544923, 0.027625142989741086, 0.7796429243771373, 0.4220507956765999, 0.03222933348803127, -0.003067961572265625, -0.875903028881836, 0.08441015913531999, -0.794602047216797)"
1729497724.0149837,"(0.019951492159257452, -0.3528155808105469, 0.5079956849780166, -0.019941750219726564, -0.7900001048583984, -0.42951462011718755, -0.03528155808105469, -0.003067961572265625, 0.8502405120175868, -0.09050486638183594, 0.7873165752076209, -0.5138835633544923, 0.026090412823644358, 0.7796429243771373, 0.42358552584269665, 0.03222933348803127, -0.003067961572265625, -0.875903028881836, 0.08441015913531999, -0.794602047216797)"
1729497724.022989,"(0.019951492159257452, -0.3528155808105469, 0.5079956849780166, -0.018407769433593752, -0.7900001048583984, -0.42951462011718755, -0.03374757729492188, -0.0015339807861328126, 0.8502405120175868, -0.09050486638183594, 0.7873165752076209, -0.5138835633544923, 0.027625142989741086, 0.7796429243771373, 0.4220507956765999, 0.03222933348803127, -0.003067961572265625, -0.875903028881836, 0.08441015913531999, -0.794602047216797)"
1729497724.0310056,"(0.019951492159257452, -0.3528155808105469, 0.5095304151441133, -0.018407769433593752, -0.7900001048583984, -0.43104860090332037, -0.03528155808105469, -0.0015339807861328126, 0.8502405120175868, -0.09050486638183594, 0.7873165752076209, -0.5123495825683594, 0.027625142989741086, 0.7796429243771373, 0.4220507956765999, 0.03222933348803127, -0.003067961572265625, -0.875903028881836, 0.08441015913531999, -0.794602047216797)"
1729497724.0391917,"(0.019951492159257452, -0.3528155808105469, 0.5079956849780166, -0.019941750219726564, -0.7884661240722657, -0.42951462011718755, -0.03374757729492188, -0.0015339807861328126, 0.84870578185149, -0.09050486638183594, 0.7873165752076209, -0.5138835633544923, 0.026090412823644358, 0.7811776545432341, 0.4220507956765999, 0.03222933348803127, -0.003067961572265625, -0.875903028881836, 0.08441015913531999, -0.794602047216797)"
1729497724.046989,"(0.019951492159257452, -0.3528155808105469, 0.5095304151441133, -0.019941750219726564, -0.7900001048583984, -0.42951462011718755, -0.03374757729492188, -0.0015339807861328126, 0.8502405120175868, -0.09050486638183594, 0.7873165752076209, -0.5123495825683594, 0.026090412823644358, 0.7796429243771373, 0.4220507956765999, 0.03222933348803127, -0.003067961572265625, -0.875903028881836, 0.08441015913531999, -0.794602047216797)"
1729497724.0550265,"(0.019951492159257452, -0.3528155808105469, 0.5079956849780166, -0.019941750219726564, -0.7900001048583984, -0.42951462011718755, -0.03528155808105469, -0.0015339807861328126, 0.84870578185149, -0.09050486638183594, 0.7873165752076209, -0.5138835633544923, 0.027625142989741086, 0.7796429243771373, 0.4220507956765999, 0.03222933348803127, -0.003067961572265625, -0.875903028881836, 0.08441015913531999, -0.794602047216797)"
1729497724.0629914,"(0.019951492159257452, -0.3528155808105469, 0.5079956849780166, -0.018407769433593752, -0.7900001048583984, -0.43104860090332037, -0.03528155808105469, -0.0015339807861328126, 0.8502405120175868, -0.09050486638183594, 0.7873165752076209, -0.5138835633544923, 0.027625142989741086, 0.7811776545432341, 0.4220507956765999, 0.03222933348803127, -0.003067961572265625, -0.875903028881836, 0.08441015913531999, -0.794602047216797)"
1729497724.0709906,"(0.019951492159257452, -0.3528155808105469, 0.5079956849780166, -0.019941750219726564, -0.7884661240722657, -0.42951462011718755, -0.03528155808105469, -0.0015339807861328126, 0.84870578185149, -0.09050486638183594, 0.7873165752076209, -0.5123495825683594, 0.027625142989741086, 0.7796429243771373, 0.4220507956765999, 0.03222933348803127, -0.003067961572265625, -0.875903028881836, 0.08441015913531999, -0.794602047216797)"
1729497724.079042,"(0.019951492159257452, -0.3528155808105469, 0.5079956849780166, -0.018407769433593752, -0.7900001048583984, -0.42951462011718755, -0.03528155808105469, -0.0015339807861328126, 0.8502405120175868, -0.09050486638183594, 0.7873165752076209, -0.5123495825683594, 0.027625142989741086, 0.7796429243771373, 0.4220507956765999, 0.03222933348803127, -0.003067961572265625, -0.875903028881836, 0.08441015913531999, -0.794602047216797)"
1729497724.0869846,"(0.019951492159257452, -0.3528155808105469, 0.5095304151441133, -0.019941750219726564, -0.7884661240722657, -0.42951462011718755, -0.03528155808105469, -0.003067961572265625, 0.8502405120175868, -0.09050486638183594, 0.7873165752076209, -0.5123495825683594, 0.027625142989741086, 0.7796429243771373, 0.4220507956765999, 0.03222933348803127, -0.003067961572265625, -0.875903028881836, 0.08441015913531999, -0.794602047216797)"
1729497724.0949874,"(0.019951492159257452, -0.3528155808105469, 0.5095304151441133, -0.019941750219726564, -0.7900001048583984, -0.42951462011718755, -0.03528155808105469, -0.0015339807861328126, 0.8502405120175868, -0.09050486638183594, 0.7873165752076209, -0.5123495825683594, 0.027625142989741086, 0.7796429243771373, 0.4220507956765999, 0.033764063654128, -0.0015339807861328126, -0.875903028881836, 0.08441015913531999, -0.794602047216797)"
1729497724.1030266,"(0.019951492159257452, -0.3528155808105469, 0.5079956849780166, -0.018407769433593752, -0.7900001048583984, -0.42951462011718755, -0.03374757729492188, -0.0015339807861328126, 0.84870578185149, -0.08897088559570313, 0.7873165752076209, -0.5123495825683594, 0.026090412823644358, 0.7796429243771373, 0.4220507956765999, 0.03222933348803127, -0.003067961572265625, -0.875903028881836, 0.08441015913531999, -0.794602047216797)"
1729497724.1110268,"(0.019951492159257452, -0.3528155808105469, 0.5079956849780166, -0.019941750219726564, -0.7900001048583984, -0.42951462011718755, -0.03374757729492188, -0.0015339807861328126, 0.8502405120175868, -0.09050486638183594, 0.7873165752076209, -0.5123495825683594, 0.027625142989741086, 0.7811776545432341, 0.4220507956765999, 0.03222933348803127, -0.003067961572265625, -0.875903028881836, 0.08441015913531999, -0.794602047216797)"
1729497724.1190429,"(0.019951492159257452, -0.3528155808105469, 0.5079956849780166, -0.019941750219726564, -0.7900001048583984, -0.42951462011718755, -0.03528155808105469, -0.0015339807861328126, 0.8502405120175868, -0.09050486638183594, 0.7873165752076209, -0.5123495825683594, 0.027625142989741086, 0.7811776545432341, 0.4220507956765999, 0.03222933348803127, -0.003067961572265625, -0.875903028881836, 0.08441015913531999, -0.794602047216797)"
1729497724.1269925,"(0.019951492159257452, -0.3528155808105469, 0.5079956849780166, -0.018407769433593752, -0.7900001048583984, -0.43104860090332037, -0.03528155808105469, -0.003067961572265625, 0.8502405120175868, -0.09050486638183594, 0.7857818450415243, -0.5138835633544923, 0.027625142989741086, 0.7796429243771373, 0.4220507956765999, 0.03222933348803127, -0.003067961572265625, -0.875903028881836, 0.08441015913531999, -0.794602047216797)"
1729497724.1349924,"(0.019951492159257452, -0.3528155808105469, 0.5079956849780166, -0.019941750219726564, -0.7900001048583984, -0.42951462011718755, -0.03528155808105469, -0.0015339807861328126, 0.84870578185149, -0.09050486638183594, 0.7873165752076209, -0.5123495825683594, 0.027625142989741086, 0.7796429243771373, 0.4220507956765999, 0.03222933348803127, -0.003067961572265625, -0.875903028881836, 0.08441015913531999, -0.794602047216797)"
1729497724.14303,"(0.019951492159257452, -0.3528155808105469, 0.5079956849780166, -0.018407769433593752, -0.7900001048583984, -0.42951462011718755, -0.03528155808105469, -0.003067961572265625, 0.84870578185149, -0.09050486638183594, 0.7873165752076209, -0.5123495825683594, 0.026090412823644358, 0.7796429243771373, 0.4220507956765999, 0.03222933348803127, -0.003067961572265625, -0.875903028881836, 0.08441015913531999, -0.794602047216797)"
