Time,Joint States
1729576648.2215695,"(0.101292190962384, -0.2285631371337891, 0.5647807011235956, 0.009208380996580362, -0.7930680664306641, -0.6335340646728516, -0.0015339807861328126, -0.08743690480957032, 1.0865889575964829, -0.14419419389648439, 0.7934554958720078, -0.7409127197021484, 0.14579936577918906, 0.7857818450415243, 0.4174466051783097, 0.13966044511480216, 0.07520177813873963, -1.0875923773681642, 0.026090412823644358, -0.7992039895751953)"
1729576648.2295723,"(0.09515327029799707, -0.23469906027832033, 0.5617112407914021, 0.023020952491450905, -0.7930680664306641, -0.6227961991699219, 0.009208380996580362, -0.08590292402343751, 1.078915306765999, -0.14266021311035157, 0.7934554958720078, -0.7470486428466797, 0.15500774677576942, 0.7857818450415243, 0.43586336717147045, 0.15961193727405962, 0.07673650830483635, -1.1013982044433595, 0.033764063654128, -0.7992039895751953)"
1729576648.2375703,"(0.08901434963361016, -0.24236896420898438, 0.5617112407914021, 0.039902984318514904, -0.7930680664306641, -0.6105243528808594, 0.019951492159257452, -0.08436894323730469, 1.0697069257694187, -0.13959225153808594, 0.7934554958720078, -0.7577865083496095, 0.16882031827063998, 0.7857818450415243, 0.45581485933072796, 0.1764939691011236, 0.07980596863702981, -1.1198059738769532, 0.04143771448461163, -0.8007379703613282)"
1729576648.2455747,"(0.08134069880312654, -0.25003886813964843, 0.5617112407914021, 0.0629239368099658, -0.794602047216797, -0.6013204681640626, 0.03222933348803127, -0.08130098166503907, 1.0604985447728386, -0.13805827075195312, 0.7934554958720078, -0.7823302009277344, 0.18109815959941378, 0.7857818450415243, 0.4788358118221788, 0.1933760009281876, 0.08441015913531999, -1.1474176280273438, 0.04604190498290181, -0.8007379703613282)"
1729576648.2535694,"(0.07520177813873963, -0.2546408104980469, 0.5601765106253054, 0.09208380996580362, -0.7961360280029297, -0.5921165834472657, 0.04450717481680508, -0.07976700087890626, 1.0528248939423546, -0.13652428996582033, 0.7934554958720078, -0.8099418550781251, 0.19644546126038107, 0.7888513053737177, 0.5018567643136298, 0.20718857242305813, 0.08441015913531999, -1.1811652053222657, 0.050646095481192, -0.8007379703613282)"
1729576648.2615685,"(0.06599339714215927, -0.2561747912841797, 0.5571070502931119, 0.11817422278944797, -0.7961360280029297, -0.5844466795166016, 0.05525028597948217, -0.07669903930664063, 1.0482207034440647, -0.13038836682128907, 0.7934554958720078, -0.8237476821533204, 0.2102580327552516, 0.7903860355398143, 0.5264124469711773, 0.21946641375183196, 0.07980596863702981, -1.2133788018310547, 0.05371555581338545, -0.8007379703613282)"
1729576648.2695684,"(0.05985447647777235, -0.26384469521484377, 0.5555723201270152, 0.1304520641182218, -0.7915340856445313, -0.5767767755859375, 0.06599339714215927, -0.07056311616210938, 1.0482207034440647, -0.122718462890625, 0.7888513053737177, -0.8406214708007813, 0.22714006458231562, 0.7903860355398143, 0.5525028597948217, 0.22714006458231562, 0.07673650830483635, -1.2547962830566408, 0.056785016145578904, -0.802271951147461)"
1729576648.2775674,"(0.056785016145578904, -0.26998061835937504, 0.5555723201270152, 0.13352152445041526, -0.7884661240722657, -0.5691068716552735, 0.0736670479726429, -0.07056311616210938, 1.0497554336101613, -0.11504855895996094, 0.7842471148754275, -0.8544272978759766, 0.24709155674157304, 0.7903860355398143, 0.578593272618466, 0.23788317574499268, 0.07213231780654616, -1.2885438603515627, 0.056785016145578904, -0.802271951147461)"
1729576648.2855682,"(0.052180825647288716, -0.2745825607177735, 0.5571070502931119, 0.135056254616512, -0.7884661240722657, -0.5614369677246094, 0.08134069880312654, -0.06902913537597656, 1.051290163776258, -0.11198059738769532, 0.7842471148754275, -0.8574952594482422, 0.26243885840254033, 0.7888513053737177, 0.601614225109917, 0.24709155674157304, 0.067528127308256, -1.317689495288086, 0.056785016145578904, -0.8007379703613282)"
1729576648.2935684,"(0.04450717481680508, -0.2791845030761719, 0.5571070502931119, 0.135056254616512, -0.7884661240722657, -0.5553010445800781, 0.08747961946751344, -0.06289321223144531, 1.0558943542745483, -0.11198059738769532, 0.7903860355398143, -0.8636311825927735, 0.26857777906692726, 0.7842471148754275, 0.6261699077674646, 0.25323047740595994, 0.05985447647777235, -1.3391652262939453, 0.05525028597948217, -0.7992039895751953)"
