Time,Joint States
1730090053.8185775,"(0.001534730166096727, -0.5338253135742188, 0.5386902882999511, -0.032213596508789064, -0.7884661240722657, -0.4893398707763672, -0.05215534672851563, 0.006138920664386908, 0.93311594098681, -0.09050486638183594, 0.804198607034685, -0.5368932751464844, 0.033764063654128, 0.770434543380557, 0.47576635148998536, 0.04450717481680508, 0.001534730166096727, -0.9541360489746095, 0.08594488930141672, -0.8222137013671875)"
1730090053.8265758,"(0.001534730166096727, -0.5338253135742188, 0.5386902882999511, -0.03374757729492188, -0.7884661240722657, -0.4878058899902344, -0.05215534672851563, 0.006138920664386908, 0.93311594098681, -0.09050486638183594, 0.8026638768685882, -0.5368932751464844, 0.033764063654128, 0.770434543380557, 0.47576635148998536, 0.04297244465070836, 0.001534730166096727, -0.9541360489746095, 0.08594488930141672, -0.8222137013671875)"
1730090053.834576,"(0.001534730166096727, -0.5338253135742188, 0.5386902882999511, -0.03374757729492188, -0.7884661240722657, -0.4878058899902344, -0.05215534672851563, 0.004604190498290181, 0.93311594098681, -0.08897088559570313, 0.8026638768685882, -0.5384272559326172, 0.033764063654128, 0.770434543380557, 0.47576635148998536, 0.04297244465070836, 0.001534730166096727, -0.9541360489746095, 0.08594488930141672, -0.8222137013671875)"
1730090053.842575,"(0.001534730166096727, -0.5338253135742188, 0.5386902882999511, -0.032213596508789064, -0.7884661240722657, -0.4878058899902344, -0.05215534672851563, 0.004604190498290181, 0.93311594098681, -0.08897088559570313, 0.8026638768685882, -0.5368932751464844, 0.033764063654128, 0.770434543380557, 0.47576635148998536, 0.04450717481680508, 0.001534730166096727, -0.9541360489746095, 0.08441015913531999, -0.8237476821533204)"
1730090053.8505754,"(0.001534730166096727, -0.5338253135742188, 0.5386902882999511, -0.03374757729492188, -0.7884661240722657, -0.4893398707763672, -0.053689327514648444, 0.006138920664386908, 0.93311594098681, -0.08897088559570313, 0.804198607034685, -0.5368932751464844, 0.033764063654128, 0.770434543380557, 0.47576635148998536, 0.04297244465070836, 0.001534730166096727, -0.9541360489746095, 0.08594488930141672, -0.8237476821533204)"
1730090053.8585744,"(0.001534730166096727, -0.5338253135742188, 0.5386902882999511, -0.03374757729492188, -0.7884661240722657, -0.4878058899902344, -0.053689327514648444, 0.004604190498290181, 0.93311594098681, -0.08897088559570313, 0.804198607034685, -0.5368932751464844, 0.033764063654128, 0.770434543380557, 0.47576635148998536, 0.04450717481680508, 0.001534730166096727, -0.9541360489746095, 0.08441015913531999, -0.8222137013671875)"
1730090053.8665752,"(0.001534730166096727, -0.5338253135742188, 0.5386902882999511, -0.03374757729492188, -0.7884661240722657, -0.4878058899902344, -0.05215534672851563, 0.006138920664386908, 0.93311594098681, -0.08897088559570313, 0.8026638768685882, -0.5368932751464844, 0.033764063654128, 0.770434543380557, 0.47576635148998536, 0.04450717481680508, 0.001534730166096727, -0.9541360489746095, 0.08594488930141672, -0.8222137013671875)"
1730090053.874578,"(0.001534730166096727, -0.5338253135742188, 0.5386902882999511, -0.03374757729492188, -0.7884661240722657, -0.4878058899902344, -0.053689327514648444, 0.006138920664386908, 0.93311594098681, -0.08897088559570313, 0.804198607034685, -0.5368932751464844, 0.033764063654128, 0.770434543380557, 0.4773010816560821, 0.04450717481680508, 0.001534730166096727, -0.9541360489746095, 0.08594488930141672, -0.8222137013671875)"
1730090053.8825755,"(0.001534730166096727, -0.5338253135742188, 0.5386902882999511, -0.03374757729492188, -0.7884661240722657, -0.4893398707763672, -0.05215534672851563, 0.006138920664386908, 0.93311594098681, -0.09050486638183594, 0.804198607034685, -0.5368932751464844, 0.033764063654128, 0.770434543380557, 0.47576635148998536, 0.04297244465070836, 0.001534730166096727, -0.9526020681884766, 0.08594488930141672, -0.8222137013671875)"
1730090053.8905768,"(0.001534730166096727, -0.5338253135742188, 0.5386902882999511, -0.03374757729492188, -0.7884661240722657, -0.4878058899902344, -0.05215534672851563, 0.006138920664386908, 0.93311594098681, -0.09050486638183594, 0.804198607034685, -0.5368932751464844, 0.03222933348803127, 0.770434543380557, 0.4773010816560821, 0.04297244465070836, 0.001534730166096727, -0.9541360489746095, 0.08594488930141672, -0.8222137013671875)"
1730090053.8985775,"(0.001534730166096727, -0.5338253135742188, 0.5386902882999511, -0.03374757729492188, -0.7884661240722657, -0.4893398707763672, -0.05215534672851563, 0.004604190498290181, 0.93311594098681, -0.09050486638183594, 0.8026638768685882, -0.5368932751464844, 0.033764063654128, 0.770434543380557, 0.47576635148998536, 0.04450717481680508, 0.001534730166096727, -0.9541360489746095, 0.08594488930141672, -0.8237476821533204)"
1730090053.906576,"(0.001534730166096727, -0.5338253135742188, 0.5386902882999511, -0.03374757729492188, -0.7884661240722657, -0.4878058899902344, -0.05215534672851563, 0.006138920664386908, 0.93311594098681, -0.08897088559570313, 0.804198607034685, -0.5368932751464844, 0.033764063654128, 0.770434543380557, 0.4773010816560821, 0.04297244465070836, 0.001534730166096727, -0.9541360489746095, 0.08594488930141672, -0.8222137013671875)"
1730090053.914577,"(0.001534730166096727, -0.5338253135742188, 0.5386902882999511, -0.03374757729492188, -0.7884661240722657, -0.4893398707763672, -0.05215534672851563, 0.006138920664386908, 0.93311594098681, -0.08897088559570313, 0.8026638768685882, -0.5384272559326172, 0.033764063654128, 0.770434543380557, 0.47576635148998536, 0.04450717481680508, 0.001534730166096727, -0.9541360489746095, 0.08594488930141672, -0.8222137013671875)"
1730090053.9225771,"(0.001534730166096727, -0.5338253135742188, 0.5386902882999511, -0.03374757729492188, -0.7900001048583984, -0.4878058899902344, -0.05215534672851563, 0.004604190498290181, 0.93311594098681, -0.09050486638183594, 0.8026638768685882, -0.5384272559326172, 0.033764063654128, 0.770434543380557, 0.47576635148998536, 0.04450717481680508, 0.001534730166096727, -0.9541360489746095, 0.08594488930141672, -0.8237476821533204)"
1730090053.930578,"(0.001534730166096727, -0.5338253135742188, 0.5386902882999511, -0.03374757729492188, -0.7884661240722657, -0.4893398707763672, -0.05215534672851563, 0.006138920664386908, 0.93311594098681, -0.09050486638183594, 0.8026638768685882, -0.5368932751464844, 0.033764063654128, 0.770434543380557, 0.4773010816560821, 0.04450717481680508, 0.001534730166096727, -0.9541360489746095, 0.08594488930141672, -0.8222137013671875)"
1730090053.9385762,"(0.001534730166096727, -0.5338253135742188, 0.5386902882999511, -0.03374757729492188, -0.7884661240722657, -0.4878058899902344, -0.05215534672851563, 0.006138920664386908, 0.93311594098681, -0.09050486638183594, 0.804198607034685, -0.5384272559326172, 0.033764063654128, 0.770434543380557, 0.4773010816560821, 0.04297244465070836, 0.001534730166096727, -0.9541360489746095, 0.08441015913531999, -0.8237476821533204)"
1730090053.946576,"(0.001534730166096727, -0.5338253135742188, 0.5386902882999511, -0.03374757729492188, -0.7884661240722657, -0.4893398707763672, -0.053689327514648444, 0.006138920664386908, 0.93311594098681, -0.08897088559570313, 0.8026638768685882, -0.5368932751464844, 0.033764063654128, 0.770434543380557, 0.47576635148998536, 0.04297244465070836, 0.001534730166096727, -0.9541360489746095, 0.08594488930141672, -0.8237476821533204)"
1730090053.9545763,"(0.001534730166096727, -0.5338253135742188, 0.5386902882999511, -0.03374757729492188, -0.7884661240722657, -0.4878058899902344, -0.053689327514648444, 0.004604190498290181, 0.93311594098681, -0.09050486638183594, 0.804198607034685, -0.5368932751464844, 0.033764063654128, 0.770434543380557, 0.47576635148998536, 0.04450717481680508, 0.001534730166096727, -0.9541360489746095, 0.08594488930141672, -0.8237476821533204)"
1730090053.9625788,"(0.001534730166096727, -0.5338253135742188, 0.5386902882999511, -0.03374757729492188, -0.7884661240722657, -0.4878058899902344, -0.053689327514648444, 0.004604190498290181, 0.93311594098681, -0.09050486638183594, 0.804198607034685, -0.5368932751464844, 0.033764063654128, 0.770434543380557, 0.47576635148998536, 0.04450717481680508, 0.001534730166096727, -0.9541360489746095, 0.08594488930141672, -0.8237476821533204)"
1730090053.9705746,"(0.001534730166096727, -0.5338253135742188, 0.5386902882999511, -0.03374757729492188, -0.7884661240722657, -0.4878058899902344, -0.05215534672851563, 0.006138920664386908, 0.93311594098681, -0.08897088559570313, 0.804198607034685, -0.5384272559326172, 0.033764063654128, 0.770434543380557, 0.47576635148998536, 0.04450717481680508, 0.001534730166096727, -0.9541360489746095, 0.08594488930141672, -0.8222137013671875)"
1730090053.9785748,"(0.001534730166096727, -0.5338253135742188, 0.5386902882999511, -0.03374757729492188, -0.7884661240722657, -0.4893398707763672, -0.05215534672851563, 0.004604190498290181, 0.93311594098681, -0.09050486638183594, 0.804198607034685, -0.5384272559326172, 0.033764063654128, 0.770434543380557, 0.47576635148998536, 0.04297244465070836, 0.001534730166096727, -0.9541360489746095, 0.08594488930141672, -0.8222137013671875)"
1730090053.9865754,"(0.001534730166096727, -0.5338253135742188, 0.5386902882999511, -0.03374757729492188, -0.7884661240722657, -0.4878058899902344, -0.053689327514648444, 0.006138920664386908, 0.93311594098681, -0.09050486638183594, 0.8026638768685882, -0.5368932751464844, 0.033764063654128, 0.770434543380557, 0.47576635148998536, 0.04297244465070836, 0.001534730166096727, -0.9541360489746095, 0.08594488930141672, -0.8222137013671875)"
1730090053.994574,"(0.001534730166096727, -0.5338253135742188, 0.5386902882999511, -0.03374757729492188, -0.7884661240722657, -0.4878058899902344, -0.05215534672851563, 0.006138920664386908, 0.93311594098681, -0.09050486638183594, 0.8026638768685882, -0.5368932751464844, 0.033764063654128, 0.770434543380557, 0.47576635148998536, 0.04450717481680508, 0.001534730166096727, -0.9541360489746095, 0.08594488930141672, -0.8222137013671875)"
1730090054.0025756,"(0.001534730166096727, -0.5338253135742188, 0.5386902882999511, -0.03374757729492188, -0.7884661240722657, -0.4878058899902344, -0.05215534672851563, 0.006138920664386908, 0.93311594098681, -0.09050486638183594, 0.804198607034685, -0.5368932751464844, 0.033764063654128, 0.770434543380557, 0.47576635148998536, 0.04450717481680508, 0.001534730166096727, -0.9541360489746095, 0.08594488930141672, -0.8222137013671875)"
1730090054.0105824,"(0.001534730166096727, -0.5338253135742188, 0.5386902882999511, -0.03374757729492188, -0.7884661240722657, -0.4878058899902344, -0.05215534672851563, 0.006138920664386908, 0.93311594098681, -0.09050486638183594, 0.8026638768685882, -0.5368932751464844, 0.033764063654128, 0.770434543380557, 0.47576635148998536, 0.04450717481680508, 0.001534730166096727, -0.9541360489746095, 0.08594488930141672, -0.8222137013671875)"
