Time,Joint States
1729502199.2413728,"(0.02148622232535418, -0.3528155808105469, 0.517204065974597, -0.004601942358398438, -0.7869321432861328, -0.4479223895507813, -0.015339807861328126, 0.001534730166096727, 0.8302890198583294, -0.09510680874023437, 0.7888513053737177, -0.5184855057128906, 0.06599339714215927, 0.7827123847093308, 0.46195377999511483, 0.026090412823644358, -0.009203884716796876, -0.8452234131591797, 0.07827123847093308, -0.794602047216797)"
1729502199.2493453,"(0.02148622232535418, -0.3528155808105469, 0.517204065974597, 0.004604190498290181, -0.7853981625, -0.44485442797851565, -0.0122718462890625, 0.001534730166096727, 0.8302890198583294, -0.09510680874023437, 0.7888513053737177, -0.5184855057128906, 0.07673650830483635, 0.7827123847093308, 0.4604190498290181, 0.023020952491450905, -0.010737865502929688, -0.8406214708007813, 0.07980596863702981, -0.794602047216797)"
1729502199.2573822,"(0.02148622232535418, -0.3528155808105469, 0.517204065974597, 0.01534730166096727, -0.7869321432861328, -0.4371845240478516, -0.010737865502929688, 0.001534730166096727, 0.8302890198583294, -0.09357282795410157, 0.7888513053737177, -0.5184855057128906, 0.0966880004640938, 0.7827123847093308, 0.4573495894968247, 0.02148622232535418, -0.009203884716796876, -0.8390874900146484, 0.07980596863702981, -0.794602047216797)"
1729502199.265348,"(0.023020952491450905, -0.3528155808105469, 0.517204065974597, 0.026090412823644358, -0.7869321432861328, -0.42951462011718755, -0.010737865502929688, 0.001534730166096727, 0.8302890198583294, -0.09357282795410157, 0.7888513053737177, -0.5184855057128906, 0.11203530212506108, 0.7827123847093308, 0.45581485933072796, 0.016882031827064, -0.007669903930664063, -0.8375535092285157, 0.08134069880312654, -0.7930680664306641)"
1729502199.2733455,"(0.02148622232535418, -0.3512816000244141, 0.517204065974597, 0.03683352398632145, -0.7884661240722657, -0.4264466585449219, -0.0122718462890625, 0.001534730166096727, 0.8287542896922325, -0.09357282795410157, 0.7888513053737177, -0.5200194864990235, 0.1304520641182218, 0.7827123847093308, 0.45121066883243777, 0.01534730166096727, -0.007669903930664063, -0.8375535092285157, 0.08441015913531999, -0.7930680664306641)"
1729502199.2813463,"(0.02148622232535418, -0.3512816000244141, 0.517204065974597, 0.049111365315095266, -0.7884661240722657, -0.4264466585449219, -0.015339807861328126, 0.001534730166096727, 0.8287542896922325, -0.09357282795410157, 0.7903860355398143, -0.5200194864990235, 0.1473340959452858, 0.7827123847093308, 0.44967593866634104, 0.013812571494870543, -0.00613592314453125, -0.8375535092285157, 0.08594488930141672, -0.7930680664306641)"
1729502199.2893476,"(0.02148622232535418, -0.3528155808105469, 0.517204065974597, 0.06138920664386908, -0.7884661240722657, -0.42798063933105474, -0.01687378864746094, 0.001534730166096727, 0.8287542896922325, -0.09357282795410157, 0.7903860355398143, -0.5200194864990235, 0.16268139760625308, 0.7827123847093308, 0.44660647833414757, 0.012277841328773817, -0.00613592314453125, -0.8360195284423829, 0.08747961946751344, -0.7930680664306641)"
1729502199.2973466,"(0.02148622232535418, -0.3528155808105469, 0.5187387961406937, 0.07213231780654616, -0.7869321432861328, -0.42798063933105474, -0.018407769433593752, 0.001534730166096727, 0.8287542896922325, -0.09357282795410157, 0.7888513053737177, -0.5184855057128906, 0.17802869926722031, 0.7842471148754275, 0.44507174816805084, 0.01074311116267709, -0.00613592314453125, -0.8360195284423829, 0.08901434963361016, -0.7930680664306641)"
1729502199.3053453,"(0.02148622232535418, -0.3528155808105469, 0.5187387961406937, 0.07980596863702981, -0.7869321432861328, -0.42951462011718755, -0.021475731005859377, 0.0, 0.8287542896922325, -0.09357282795410157, 0.7888513053737177, -0.5200194864990235, 0.18877181042989744, 0.7827123847093308, 0.4435370180019541, 0.01074311116267709, -0.00613592314453125, -0.8360195284423829, 0.09208380996580362, -0.7930680664306641)"
1729502199.313346,"(0.02148622232535418, -0.3512816000244141, 0.5187387961406937, 0.08747961946751344, -0.7869321432861328, -0.42951462011718755, -0.026077673364257814, -0.004601942358398438, 0.8287542896922325, -0.09357282795410157, 0.7888513053737177, -0.5215534672851563, 0.19951492159257453, 0.7842471148754275, 0.44046755766976065, 0.01074311116267709, -0.004601942358398438, -0.8375535092285157, 0.09361854013190035, -0.794602047216797)"
1729502199.3213482,"(0.02148622232535418, -0.3528155808105469, 0.5187387961406937, 0.09361854013190035, -0.7838641817138673, -0.43104860090332037, -0.02914563493652344, -0.007669903930664063, 0.8287542896922325, -0.09203884716796876, 0.7903860355398143, -0.5246214288574219, 0.20872330258915486, 0.7827123847093308, 0.4435370180019541, 0.013812571494870543, -0.004601942358398438, -0.8406214708007813, 0.09515327029799707, -0.7930680664306641)"
1729502199.3293502,"(0.02148622232535418, -0.3528155808105469, 0.5187387961406937, 0.09975746079628726, -0.7853981625, -0.4325825816894531, -0.03374757729492188, -0.007669903930664063, 0.8272195595261359, -0.09357282795410157, 0.7888513053737177, -0.5307573520019532, 0.2163969534196385, 0.7827123847093308, 0.44660647833414757, 0.01534730166096727, -0.004601942358398438, -0.8452234131591797, 0.0966880004640938, -0.7930680664306641)"
1729502199.3373468,"(0.02148622232535418, -0.3512816000244141, 0.517204065974597, 0.10436165129457743, -0.7838641817138673, -0.4325825816894531, -0.03834951965332031, -0.00613592314453125, 0.8287542896922325, -0.09203884716796876, 0.7903860355398143, -0.5414952175048828, 0.2210011439179287, 0.7827123847093308, 0.4481412085002443, 0.016882031827064, -0.004601942358398438, -0.8574952594482422, 0.09515327029799707, -0.7930680664306641)"
1729502199.3453467,"(0.02148622232535418, -0.3512816000244141, 0.5187387961406937, 0.1074311116267709, -0.7853981625, -0.4371845240478516, -0.04448544279785156, -0.004601942358398438, 0.8272195595261359, -0.09203884716796876, 0.7903860355398143, -0.5599029869384766, 0.22560533441621888, 0.7827123847093308, 0.45888431966292137, 0.02148622232535418, -0.004601942358398438, -0.8805049712402344, 0.09361854013190035, -0.7930680664306641)"
1729502199.3536503,"(0.023020952491450905, -0.3528155808105469, 0.5187387961406937, 0.11050057195896434, -0.7853981625, -0.4371845240478516, -0.04908738515625, -0.0015339807861328126, 0.8272195595261359, -0.09203884716796876, 0.7903860355398143, -0.5798447371582032, 0.22867479474841235, 0.7827123847093308, 0.4788358118221788, 0.024555682657547633, -0.004601942358398438, -0.9081166253906251, 0.09208380996580362, -0.7930680664306641)"
1729502199.3613477,"(0.023020952491450905, -0.3528155808105469, 0.5187387961406937, 0.11357003229115781, -0.7853981625, -0.4371845240478516, -0.05829126987304688, 0.001534730166096727, 0.8272195595261359, -0.09357282795410157, 0.7903860355398143, -0.605922410522461, 0.23174425508060578, 0.7827123847093308, 0.5049262246458232, 0.029159873155837814, -0.004601942358398438, -0.9418642026855469, 0.09054907979970689, -0.7930680664306641)"
1729502199.3693697,"(0.023020952491450905, -0.3528155808105469, 0.5187387961406937, 0.11510476245725453, -0.7853981625, -0.4387185048339844, -0.06442719301757813, 0.003069460332193454, 0.8272195595261359, -0.09203884716796876, 0.7903860355398143, -0.6289321223144532, 0.23481371541279925, 0.7827123847093308, 0.5248777168050807, 0.033764063654128, -0.004601942358398438, -0.9679418760498048, 0.09054907979970689, -0.7930680664306641)"
1729502199.3773482,"(0.023020952491450905, -0.3528155808105469, 0.5187387961406937, 0.11663949262335126, -0.7853981625, -0.4387185048339844, -0.07056311616210938, 0.004604190498290181, 0.8287542896922325, -0.09357282795410157, 0.7888513053737177, -0.647339891748047, 0.23788317574499268, 0.7827123847093308, 0.5463639391304349, 0.03836825415241817, -0.004601942358398438, -1.0001554725585937, 0.08901434963361016, -0.7930680664306641)"
1729502199.3853462,"(0.023020952491450905, -0.3528155808105469, 0.5187387961406937, 0.1197089529555447, -0.7853981625, -0.4402524856201172, -0.07669903930664063, 0.006138920664386908, 0.8272195595261359, -0.09203884716796876, 0.7903860355398143, -0.6642136803955079, 0.2394179059110894, 0.7827123847093308, 0.5632459709574988, 0.04297244465070836, -0.004601942358398438, -1.0339030498535158, 0.08901434963361016, -0.7930680664306641)"
