Time,Joint States
1730103322.4262533,"(0.0, -0.4571262742675782, 0.5555723201270152, -0.015339807861328126, -0.7900001048583984, -0.4740000629150391, -0.042951462011718754, -0.003067961572265625, 0.9285117504885199, -0.09510680874023437, 0.8026638768685882, -0.5368932751464844, 0.05525028597948217, 0.7688998132144602, 0.48037054198827556, 0.026090412823644358, 0.001534730166096727, -0.9618059529052735, 0.08594488930141672, -0.8222137013671875)"
1730103322.4342127,"(-0.0015339807861328126, -0.44332044719238284, 0.5540375899609185, -0.010737865502929688, -0.7900001048583984, -0.4740000629150391, -0.042951462011718754, -0.003067961572265625, 0.9269770203224231, -0.09510680874023437, 0.8026638768685882, -0.5338253135742188, 0.05831974631167563, 0.7688998132144602, 0.4788358118221788, 0.026090412823644358, 0.001534730166096727, -0.9618059529052735, 0.08594488930141672, -0.8222137013671875)"
1730103322.4422133,"(0.0, -0.42798063933105474, 0.5525028597948217, -0.007669903930664063, -0.7900001048583984, -0.4740000629150391, -0.042951462011718754, -0.003067961572265625, 0.9269770203224231, -0.09510680874023437, 0.8026638768685882, -0.5338253135742188, 0.06138920664386908, 0.7688998132144602, 0.48037054198827556, 0.026090412823644358, 0.001534730166096727, -0.9618059529052735, 0.08594488930141672, -0.8237476821533204)"
1730103322.4502134,"(0.0, -0.4126408314697266, 0.550968129628725, -0.0015339807861328126, -0.7900001048583984, -0.4740000629150391, -0.042951462011718754, -0.003067961572265625, 0.9239075599902297, -0.09510680874023437, 0.8026638768685882, -0.5322913327880859, 0.06445866697606253, 0.7688998132144602, 0.48037054198827556, 0.026090412823644358, 0.001534730166096727, -0.9602719721191407, 0.08594488930141672, -0.8222137013671875)"
1730103322.4582136,"(-0.0015339807861328126, -0.3973010236083985, 0.5494333994626284, 0.001534730166096727, -0.7900001048583984, -0.4740000629150391, -0.042951462011718754, -0.003067961572265625, 0.9239075599902297, -0.09664078952636719, 0.8026638768685882, -0.5307573520019532, 0.067528127308256, 0.7688998132144602, 0.48037054198827556, 0.026090412823644358, 0.001534730166096727, -0.9618059529052735, 0.08594488930141672, -0.8222137013671875)"
1730103322.4662108,"(0.0, -0.3804272349609375, 0.5478986692965315, 0.006138920664386908, -0.7900001048583984, -0.4740000629150391, -0.042951462011718754, -0.003067961572265625, 0.9223728298241329, -0.09664078952636719, 0.8026638768685882, -0.5292233712158203, 0.07213231780654616, 0.7688998132144602, 0.48037054198827556, 0.026090412823644358, 0.001534730166096727, -0.9618059529052735, 0.08594488930141672, -0.8222137013671875)"
1730103322.4742105,"(0.0, -0.36201946552734376, 0.5448292089643381, 0.01074311116267709, -0.7884661240722657, -0.4740000629150391, -0.042951462011718754, -0.003067961572265625, 0.9193033694919395, -0.09664078952636719, 0.8026638768685882, -0.5292233712158203, 0.07520177813873963, 0.7688998132144602, 0.4788358118221788, 0.026090412823644358, 0.001534730166096727, -0.9602719721191407, 0.08594488930141672, -0.8222137013671875)"
1730103322.4822104,"(0.0, -0.3420777153076172, 0.5432944787982414, 0.01534730166096727, -0.7900001048583984, -0.4740000629150391, -0.042951462011718754, -0.003067961572265625, 0.9177686393258427, -0.09664078952636719, 0.8026638768685882, -0.5246214288574219, 0.07980596863702981, 0.7688998132144602, 0.48037054198827556, 0.026090412823644358, 0.0, -0.9587379913330079, 0.08594488930141672, -0.8222137013671875)"
1730103322.4902089,"(0.0, -0.32213596508789066, 0.5417597486321446, 0.019951492159257452, -0.7900001048583984, -0.4740000629150391, -0.042951462011718754, -0.003067961572265625, 0.916233909159746, -0.09664078952636719, 0.8011291467024916, -0.5184855057128906, 0.08441015913531999, 0.7688998132144602, 0.48037054198827556, 0.026090412823644358, 0.0, -0.9556700297607422, 0.08594488930141672, -0.8222137013671875)"
1730103322.4982095,"(0.0, -0.3037281956542969, 0.5386902882999511, 0.024555682657547633, -0.7900001048583984, -0.4740000629150391, -0.042951462011718754, -0.003067961572265625, 0.9131644488275525, -0.0981747703125, 0.8011291467024916, -0.515417544140625, 0.08747961946751344, 0.7688998132144602, 0.4788358118221788, 0.026090412823644358, 0.0, -0.9526020681884766, 0.08594488930141672, -0.8222137013671875)"
