Time,Velocity_raw_x,Velocity_raw_y,Velocity_raw_z,Velocity_wavelet_x,Velocity_wavelet_y,Velocity_wavelet_z,Velocity_UKF_x,Velocity_UKF_y,Velocity_UKF_z
1729156184.326075,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1729156184.326588,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1729156184.32687,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1729156184.327145,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1729156184.327418,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1729156184.369924,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1729156184.370442,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1729156184.370653,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1729156184.370853,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1729156184.371051,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1729156184.414021,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1729156184.41459,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1729156184.414901,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1729156184.415185,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1729156184.415461,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1729156184.415743,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1729156184.458518,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1729156184.459047,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1729156184.459335,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1729156184.459622,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1729156184.459916,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1729156184.460296,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1729156184.46639,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1729156184.510214,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1729156184.510556,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1729156184.510849,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1729156184.511144,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1729156184.511421,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1729156184.554037,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1729156184.558042,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1729156184.558348,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1729156184.558637,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1729156184.558909,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1729156184.59851,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1729156184.599755,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1729156184.600235,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1729156184.602373,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1729156184.602928,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1729156184.605049,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1729156184.642136,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1729156184.642623,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1729156184.642931,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1729156184.643215,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1729156184.643485,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1729156184.643869,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1729156184.65039,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1729156184.693971,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1729156184.694286,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1729156184.694563,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1729156184.69483,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1729156184.695103,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1729156184.737965,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1729156184.738299,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1729156184.738592,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1729156184.738885,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1729156184.739313,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1729156184.782206,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1729156184.783447,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1729156184.784696,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1729156184.785015,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1729156184.785234,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1729156184.785421,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1729156184.825972,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1729156184.826354,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1729156184.826649,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1729156184.826955,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1729156184.828365,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1729156184.833449,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1729156184.837174,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1729156184.878293,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1729156184.878574,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1729156184.878781,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1729156184.878981,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1729156184.879184,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1729156184.921978,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1729156184.922755,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1729156184.923033,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1729156184.923264,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1729156184.923577,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1729156184.965921,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1729156184.966168,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1729156184.966371,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1729156184.966569,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1729156184.966764,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1729156184.966965,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1729156185.014003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1729156185.014353,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1729156185.014626,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1729156185.015013,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1729156185.015312,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1729156185.015604,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1729156185.057914,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1729156185.058461,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1729156185.058678,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1729156185.058883,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1729156185.059084,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1729156185.05936,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1729156185.066396,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1729156185.115848,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1729156185.118311,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1729156185.121475,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1729156185.124817,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1729156185.126998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1729156185.162077,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1729156185.162838,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1729156185.163649,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1729156185.163952,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1729156185.164169,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1729156185.16438,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1729156185.205944,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1729156185.206193,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1729156185.206397,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1729156185.206597,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1729156185.206793,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1729156185.206991,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1729156185.249971,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1729156185.250526,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1729156185.250809,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1729156185.251078,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1729156185.251343,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1729156185.25171,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1729156185.259495,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1729156185.30193,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1729156185.302179,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1729156185.302392,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1729156185.302599,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1729156185.302821,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1729156185.346613,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1729156185.347929,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1729156185.348542,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1729156185.349202,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1729156185.34946,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1729156185.389922,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1729156185.390174,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1729156185.390377,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1729156185.39058,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1729156185.390777,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1729156185.390971,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1729156185.434004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1729156185.434573,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1729156185.434855,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1729156185.435126,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1729156185.435398,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1729156185.435769,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1729156185.443059,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1729156185.486121,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1729156185.487761,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1729156185.488772,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1729156185.490166,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1729156185.492397,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1729156185.530001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1729156185.536184,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1729156185.542869,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1729156185.547589,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1729156185.550225,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1729156185.574417,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1729156185.57696,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1729156185.579402,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1729156185.581182,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1729156185.583735,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1729156185.584669,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1729156185.618165,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1729156185.619845,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1729156185.622461,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1729156185.624321,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1729156185.635303,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1729156185.645221,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1729156185.64712,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1729156185.649377,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1729156185.650915,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1729156185.655198,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1729156185.658999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1729156185.702181,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1729156185.704168,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1729156185.705625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1729156185.707443,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1729156185.708661,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1729156185.746808,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1729156185.748359,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1729156185.753115,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1729156185.754167,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1729156185.756345,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1729156185.790513,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1729156185.792011,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1729156185.793306,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1729156185.794122,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1729156185.795107,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1729156185.796317,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1729156185.834449,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1729156185.841544,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1729156185.846464,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1729156185.849274,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1729156185.851165,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1729156185.854004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1729156185.857378,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1729156185.861416,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1729156185.86543,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1729156185.867656,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1729156185.910557,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1729156185.913118,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1729156185.91457,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1729156185.917103,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1729156185.918757,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1729156185.955034,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1729156185.956899,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1729156185.959035,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1729156185.960982,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1729156185.964365,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1729156185.998205,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1729156185.998487,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1729156185.998719,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1729156185.998929,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1729156185.999139,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1729156185.999343,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1729156186.042073,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1729156186.043435,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1729156186.04499,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1729156186.04687,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1729156186.047198,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1729156186.048565,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1729156186.050853,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1729156186.09395,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1729156186.094313,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1729156186.094609,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1729156186.094898,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1729156186.095185,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1729156186.13827,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1729156186.138789,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1729156186.139733,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1729156186.140494,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1729156186.140794,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1729156186.182187,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1729156186.182682,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1729156186.182978,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1729156186.183272,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1729156186.188226,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1729156186.18857,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1729156186.226252,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1729156186.226571,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1729156186.226857,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1729156186.227142,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1729156186.227421,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1729156186.227787,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1729156186.234892,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1729156186.278488,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1729156186.278962,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1729156186.279253,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1729156186.279544,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1729156186.27983,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1729156186.323454,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1729156186.326499,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1729156186.32781,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1729156186.329615,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1729156186.330146,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1729156186.366258,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1729156186.367148,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1729156186.367841,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1729156186.368513,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1729156186.369351,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1729156186.370162,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1729156186.410742,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1729156186.412217,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1729156186.41258,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1729156186.412857,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1729156186.413132,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1729156186.413514,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1729156186.418551,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1729156186.465911,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1729156186.466343,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1729156186.466556,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1729156186.466757,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1729156186.466954,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1729156186.510019,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1729156186.510375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1729156186.510654,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1729156186.51092,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1729156186.511157,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1729156186.511432,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1729156186.557928,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1729156186.558181,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1729156186.558386,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1729156186.558586,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1729156186.558796,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1729156186.558993,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1729156186.601996,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1729156186.60367,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1729156186.604862,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1729156186.606184,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1729156186.606404,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1729156186.606685,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1729156186.61125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1729156186.654018,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1729156186.655356,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1729156186.656407,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1729156186.65673,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1729156186.657192,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1729156186.698072,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1729156186.698394,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1729156186.69869,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1729156186.69898,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1729156186.699258,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1729156186.742384,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1729156186.743837,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1729156186.744865,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1729156186.746244,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1729156186.746711,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1729156186.747805,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1729156186.786031,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1729156186.788183,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1729156186.788629,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1729156186.788938,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1729156186.789213,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1729156186.789521,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1729156186.795157,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1729156186.838278,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
