Time,Joint States
1729143978.165045,"(0.11357003229115781, -0.19788352141113283, 0.7919207657059112, -0.26077673364257814, -0.7930680664306641, -0.7792622393554688, -0.2408349834228516, -0.03067961572265625, 1.4134864829750857, -0.09970875109863282, 0.7934554958720078, -0.5322913327880859, -0.07056311616210938, 0.7857818450415243, 0.4573495894968247, -0.0981747703125, 0.03683352398632145, -0.9449321642578126, 0.07213231780654616, -0.8007379703613282)"
1729143978.165247,"(0.11357003229115781, -0.20095148298339846, 0.7612261623839766, -0.25003886813964843, -0.7930680664306641, -0.7930680664306641, -0.23623304106445314, -0.03528155808105469, 1.4027433718124085, -0.10891263581542969, 0.7934554958720078, -0.5445631790771485, -0.06749515458984376, 0.7888513053737177, 0.4435370180019541, -0.09510680874023437, 0.04143771448461163, -0.9449321642578126, 0.06445866697606253, -0.8007379703613282)"
1729143978.165442,"(0.10896584179286761, -0.20248546376953128, 0.7228579082315585, -0.2408349834228516, -0.7930680664306641, -0.7961360280029297, -0.2285631371337891, -0.036815538867187504, 1.3812571494870542, -0.11658253974609376, 0.7934554958720078, -0.5599029869384766, -0.06596117380371094, 0.7888513053737177, 0.42358552584269665, -0.09050486638183594, 0.04450717481680508, -0.9464661450439453, 0.05525028597948217, -0.8007379703613282)"
1729143978.208712,"(0.10436165129457743, -0.20555342534179688, 0.696767495407914, -0.23009711791992188, -0.7961360280029297, -0.7961360280029297, -0.22396119477539064, -0.03988350043945313, 1.3536320064973133, -0.122718462890625, 0.7934554958720078, -0.5737088140136719, -0.06289321223144531, 0.7903860355398143, 0.4113076845139228, -0.08590292402343751, 0.047576635148998535, -0.9480001258300782, 0.04604190498290181, -0.8007379703613282)"
1729143978.209011,"(0.09822273063019053, -0.20555342534179688, 0.6752812730825599, -0.21782527163085938, -0.7961360280029297, -0.7900001048583984, -0.21629129084472656, -0.04141748122558594, 1.3229374031753787, -0.13192234760742189, 0.7919207657059112, -0.5890486218750001, -0.05675728908691407, 0.7888513053737177, 0.405168763849536, -0.07823302009277344, 0.050646095481192, -0.9526020681884766, 0.033764063654128, -0.7992039895751953)"
1729143978.20922,"(0.08901434963361016, -0.2070874061279297, 0.6568645110893991, -0.20555342534179688, -0.794602047216797, -0.7838641817138673, -0.20555342534179688, -0.04448544279785156, 1.2907080696873474, -0.13959225153808594, 0.7919207657059112, -0.605922410522461, -0.04908738515625, 0.7888513053737177, 0.4020993035173425, -0.07209709694824219, 0.052180825647288716, -0.9572040105468751, 0.019951492159257452, -0.8007379703613282)"
1729143978.209414,"(0.08594488930141672, -0.2086213869140625, 0.6307740982657547, -0.19328157905273438, -0.7930680664306641, -0.7731263162109375, -0.1948155598388672, -0.04601942358398438, 1.2508050853688326, -0.1457281746826172, 0.7934554958720078, -0.6197282375976563, -0.04141748122558594, 0.7873165752076209, 0.3959603828529556, -0.06442719301757813, 0.05525028597948217, -0.9633399336914064, 0.01534730166096727, -0.8007379703613282)"
1729143978.209605,"(0.08287542896922326, -0.21015536770019533, 0.6077531457743038, -0.18100973276367188, -0.7915340856445313, -0.7639224314941406, -0.1825437135498047, -0.04755340437011719, 1.213971561382511, -0.15186409782714844, 0.7919207657059112, -0.6366020262451172, -0.032213596508789064, 0.7873165752076209, 0.38982146218856867, -0.05522330830078125, 0.05525028597948217, -0.9710098376220704, 0.01074311116267709, -0.8007379703613282)"
1729143978.252853,"(0.07980596863702981, -0.21168934848632814, 0.5924058441133366, -0.16720390568847657, -0.7930680664306641, -0.7562525275634766, -0.1702718672607422, -0.04755340437011719, 1.1848116882266733, -0.1580000209716797, 0.7919207657059112, -0.6519418341064454, -0.02300971179199219, 0.7873165752076209, 0.382147811358085, -0.04448544279785156, 0.05525028597948217, -0.981747703125, 0.007673650830483635, -0.7992039895751953)"
1729143978.253098,"(0.0736670479726429, -0.21168934848632814, 0.5801280027845628, -0.15186409782714844, -0.7930680664306641, -0.753184565991211, -0.1580000209716797, -0.05062136594238282, 1.1602560055691256, -0.16260196333007815, 0.7919207657059112, -0.6672816419677735, -0.013805827075195313, 0.7842471148754275, 0.37600889069369814, -0.03528155808105469, 0.056785016145578904, -0.9924855686279298, 0.007673650830483635, -0.7992039895751953)"
1729143978.253308,"(0.06445866697606253, -0.21168934848632814, 0.5693848916218858, -0.13038836682128907, -0.7930680664306641, -0.7562525275634766, -0.1457281746826172, -0.05062136594238282, 1.1418392435759648, -0.16720390568847657, 0.7934554958720078, -0.6810874690429688, -0.00613592314453125, 0.7857818450415243, 0.3683352398632145, -0.027611654150390626, 0.056785016145578904, -1.0016894533447267, 0.007673650830483635, -0.8007379703613282)"
1729143978.253509,"(0.05985447647777235, -0.21322332927246096, 0.5478986692965315, -0.11811652053222657, -0.7961360280029297, -0.7577865083496095, -0.13499030917968752, -0.05062136594238282, 1.1280266720810943, -0.1702718672607422, 0.7934554958720078, -0.6948932961181641, 0.0, 0.7857818450415243, 0.3606615890327308, -0.01687378864746094, 0.056785016145578904, -1.0093593572753907, 0.006138920664386908, -0.8007379703613282)"
1729143978.253711,"(0.056785016145578904, -0.21322332927246096, 0.5478986692965315, -0.10737865502929689, -0.794602047216797, -0.7547185467773438, -0.122718462890625, -0.053689327514648444, 1.1341655927454812, -0.17487380961914065, 0.7919207657059112, -0.7056311616210938, 0.007673650830483635, 0.7857818450415243, 0.3514532080361505, -0.00613592314453125, 0.05525028597948217, -1.0139612996337892, 0.001534730166096727, -0.8007379703613282)"
1729143978.253925,"(0.050646095481192, -0.21475731005859378, 0.5432944787982414, -0.09664078952636719, -0.794602047216797, -0.7501166044189453, -0.1104466166015625, -0.05215534672851563, 1.1280266720810943, -0.17640779040527346, 0.7934554958720078, -0.7163690271240235, 0.016882031827064, 0.7857818450415243, 0.3407100968734734, 0.006138920664386908, 0.056785016145578904, -1.0170292612060547, -0.0015339807861328126, -0.7992039895751953)"
1729143978.296726,"(0.04297244465070836, -0.21322332927246096, 0.5432944787982414, -0.08436894323730469, -0.794602047216797, -0.7439806812744141, -0.09510680874023437, -0.05062136594238282, 1.1203530212506108, -0.17794177119140625, 0.7934554958720078, -0.7240389310546875, 0.026090412823644358, 0.7857818450415243, 0.3299669857107963, 0.018416761993160724, 0.05525028597948217, -1.0170292612060547, -0.00613592314453125, -0.7992039895751953)"
1729143978.297001,"(0.03683352398632145, -0.21322332927246096, 0.5386902882999511, -0.07209709694824219, -0.794602047216797, -0.7347767965576172, -0.07823302009277344, -0.05062136594238282, 1.1126793704201272, -0.17947575197753907, 0.7934554958720078, -0.728640873413086, 0.03529879382022472, 0.7857818450415243, 0.32075860471421597, 0.03069460332193454, 0.05371555581338545, -1.0170292612060547, -0.009203884716796876, -0.8007379703613282)"
1729143978.297201,"(0.03069460332193454, -0.21322332927246096, 0.5386902882999511, -0.0613592314453125, -0.7930680664306641, -0.7225049502685548, -0.06442719301757813, -0.05215534672851563, 1.1065404497557403, -0.1825437135498047, 0.7919207657059112, -0.7363107773437501, 0.04604190498290181, 0.7857818450415243, 0.3130849538837323, 0.04604190498290181, 0.04297244465070836, -1.015495280419922, -0.013805827075195313, -0.8007379703613282)"
1729143978.297406,"(0.023020952491450905, -0.21322332927246096, 0.5371555581338545, -0.04908738515625, -0.7930680664306641, -0.7102331039794922, -0.04908738515625, -0.05215534672851563, 1.0988667989252567, -0.18714565590820315, 0.7934554958720078, -0.7439806812744141, 0.05831974631167563, 0.7857818450415243, 0.3069460332193454, 0.05985447647777235, 0.04143771448461163, -1.0139612996337892, -0.015339807861328126, -0.8007379703613282)"
