Time,Joint States
1730089729.0541196,"(0.001534730166096727, -0.5353592943603516, 0.5494333994626284, -0.03374757729492188, -0.7884661240722657, -0.4893398707763672, -0.053689327514648444, -0.0015339807861328126, 0.9315812108207133, -0.09203884716796876, 0.804198607034685, -0.5430291982910157, 0.03836825415241817, 0.770434543380557, 0.47423162132388863, 0.04604190498290181, 0.001534730166096727, -0.9572040105468751, 0.08594488930141672, -0.8222137013671875)"
1730089729.0620656,"(0.001534730166096727, -0.5353592943603516, 0.5494333994626284, -0.032213596508789064, -0.7884661240722657, -0.4878058899902344, -0.053689327514648444, -0.0015339807861328126, 0.93311594098681, -0.09203884716796876, 0.8026638768685882, -0.5430291982910157, 0.03836825415241817, 0.770434543380557, 0.47576635148998536, 0.04604190498290181, 0.001534730166096727, -0.9556700297607422, 0.08594488930141672, -0.8237476821533204)"
1730089729.0700643,"(0.001534730166096727, -0.5353592943603516, 0.5494333994626284, -0.03374757729492188, -0.7884661240722657, -0.4878058899902344, -0.053689327514648444, -0.0015339807861328126, 0.93311594098681, -0.09203884716796876, 0.8026638768685882, -0.5430291982910157, 0.03836825415241817, 0.770434543380557, 0.47576635148998536, 0.04604190498290181, 0.001534730166096727, -0.9556700297607422, 0.08594488930141672, -0.8237476821533204)"
1730089729.0781274,"(0.001534730166096727, -0.5353592943603516, 0.5494333994626284, -0.032213596508789064, -0.7884661240722657, -0.4878058899902344, -0.053689327514648444, -0.0015339807861328126, 0.93311594098681, -0.09203884716796876, 0.804198607034685, -0.5430291982910157, 0.03836825415241817, 0.770434543380557, 0.47423162132388863, 0.04604190498290181, 0.001534730166096727, -0.9556700297607422, 0.08594488930141672, -0.8237476821533204)"
1730089729.0860724,"(0.001534730166096727, -0.5353592943603516, 0.5478986692965315, -0.032213596508789064, -0.7884661240722657, -0.4878058899902344, -0.053689327514648444, -0.0015339807861328126, 0.93311594098681, -0.09357282795410157, 0.8026638768685882, -0.5430291982910157, 0.03836825415241817, 0.770434543380557, 0.47423162132388863, 0.047576635148998535, 0.001534730166096727, -0.9556700297607422, 0.08594488930141672, -0.8237476821533204)"
1730089729.0940714,"(0.001534730166096727, -0.5353592943603516, 0.5494333994626284, -0.03374757729492188, -0.7884661240722657, -0.4878058899902344, -0.053689327514648444, -0.003067961572265625, 0.93311594098681, -0.09203884716796876, 0.804198607034685, -0.5430291982910157, 0.03836825415241817, 0.770434543380557, 0.47576635148998536, 0.04604190498290181, 0.001534730166096727, -0.9556700297607422, 0.08594488930141672, -0.8237476821533204)"
1730089729.10213,"(0.001534730166096727, -0.5353592943603516, 0.5494333994626284, -0.032213596508789064, -0.7884661240722657, -0.4878058899902344, -0.053689327514648444, -0.0015339807861328126, 0.93311594098681, -0.09203884716796876, 0.804198607034685, -0.5430291982910157, 0.03836825415241817, 0.770434543380557, 0.47423162132388863, 0.047576635148998535, 0.001534730166096727, -0.9556700297607422, 0.08594488930141672, -0.8222137013671875)"
1730089729.1101198,"(0.001534730166096727, -0.5353592943603516, 0.5478986692965315, -0.032213596508789064, -0.7884661240722657, -0.4878058899902344, -0.053689327514648444, -0.0015339807861328126, 0.93311594098681, -0.09203884716796876, 0.804198607034685, -0.5430291982910157, 0.03836825415241817, 0.770434543380557, 0.47423162132388863, 0.04604190498290181, 0.001534730166096727, -0.9556700297607422, 0.08594488930141672, -0.8237476821533204)"
1730089729.1180694,"(0.001534730166096727, -0.5353592943603516, 0.5478986692965315, -0.032213596508789064, -0.7884661240722657, -0.4878058899902344, -0.053689327514648444, -0.0015339807861328126, 0.93311594098681, -0.09203884716796876, 0.8026638768685882, -0.5430291982910157, 0.03836825415241817, 0.770434543380557, 0.47423162132388863, 0.04604190498290181, 0.001534730166096727, -0.9556700297607422, 0.08594488930141672, -0.8237476821533204)"
1730089729.1261103,"(0.001534730166096727, -0.5353592943603516, 0.5478986692965315, -0.032213596508789064, -0.7884661240722657, -0.4878058899902344, -0.053689327514648444, -0.0015339807861328126, 0.93311594098681, -0.09203884716796876, 0.8026638768685882, -0.5430291982910157, 0.03836825415241817, 0.770434543380557, 0.47423162132388863, 0.04604190498290181, 0.001534730166096727, -0.9556700297607422, 0.08594488930141672, -0.8237476821533204)"
1730089729.1340702,"(0.001534730166096727, -0.5353592943603516, 0.5494333994626284, -0.032213596508789064, -0.7884661240722657, -0.4878058899902344, -0.053689327514648444, -0.003067961572265625, 0.93311594098681, -0.09203884716796876, 0.8026638768685882, -0.5430291982910157, 0.03836825415241817, 0.770434543380557, 0.47423162132388863, 0.04604190498290181, 0.001534730166096727, -0.9556700297607422, 0.08594488930141672, -0.8237476821533204)"
