Time,Joint States
1729841850.4198847,"(0.007673650830483635, -0.16260196333007815, 0.6553297809233024, 0.13966044511480216, -0.7915340856445313, -0.4371845240478516, 0.067528127308256, -0.00613592314453125, 1.034408131949194, -0.04908738515625, 0.7949902260381047, -0.6580777572509766, 0.16575085793844652, 0.7873165752076209, 0.6952327652418173, 0.16421612777234978, 0.01074311116267709, -1.2992817258544922, 0.13812571494870543, -0.8007379703613282)"
1729841850.427881,"(0.0, -0.16260196333007815, 0.6645381619198828, 0.12124368312164142, -0.7976700087890626, -0.4371845240478516, 0.05525028597948217, 0.0, 1.0374775922813875, -0.04755340437011719, 0.7949902260381047, -0.6427379493896485, 0.15193828644357596, 0.7873165752076209, 0.6844896540791403, 0.15040355627747926, 0.01074311116267709, -1.2793399756347656, 0.135056254616512, -0.802271951147461)"
1729841850.435879,"(-0.00613592314453125, -0.16106798254394533, 0.6706770825842697, 0.09822273063019053, -0.7976700087890626, -0.4371845240478516, 0.04450717481680508, 0.001534730166096727, 1.040547052613581, -0.04448544279785156, 0.7949902260381047, -0.6273981415283204, 0.13659098478260873, 0.7873165752076209, 0.6768160032486567, 0.13812571494870543, 0.01074311116267709, -1.259398225415039, 0.1258478736199316, -0.8007379703613282)"
1729841850.4438798,"(-0.010737865502929688, -0.15953400175781252, 0.6752812730825599, 0.07673650830483635, -0.794602047216797, -0.4371845240478516, 0.03069460332193454, 0.001534730166096727, 1.0436165129457744, -0.03834951965332031, 0.7949902260381047, -0.6151262952392579, 0.12277841328773816, 0.7857818450415243, 0.669142352418173, 0.1258478736199316, 0.009208380996580362, -1.2455923983398438, 0.12431314345383489, -0.8007379703613282)"
1729841850.4518788,"(-0.013805827075195313, -0.15953400175781252, 0.6768160032486567, 0.05525028597948217, -0.7915340856445313, -0.4371845240478516, 0.018416761993160724, 0.003069460332193454, 1.0436165129457744, -0.02914563493652344, 0.7949902260381047, -0.6043884297363281, 0.10896584179286761, 0.7857818450415243, 0.6630034317537861, 0.11203530212506108, 0.007673650830483635, -1.2317865712646485, 0.12738260378602834, -0.8007379703613282)"
1729841850.459879,"(-0.018407769433593752, -0.1580000209716797, 0.6798854635808501, 0.03683352398632145, -0.7900001048583984, -0.4371845240478516, 0.004604190498290181, 0.001534730166096727, 1.045151243111871, -0.026077673364257814, 0.7934554958720078, -0.5951845450195313, 0.09515327029799707, 0.7873165752076209, 0.6583992412554959, 0.09975746079628726, 0.007673650830483635, -1.219514724975586, 0.1304520641182218, -0.8007379703613282)"
1729841850.4678793,"(-0.026077673364257814, -0.1580000209716797, 0.6829549239130435, 0.018416761993160724, -0.7900001048583984, -0.43565054326171876, -0.009203884716796876, 0.003069460332193454, 1.045151243111871, -0.027611654150390626, 0.7934554958720078, -0.5890486218750001, 0.08134069880312654, 0.7857818450415243, 0.6522603205911089, 0.08747961946751344, 0.007673650830483635, -1.2072428786865235, 0.135056254616512, -0.8007379703613282)"
1729841850.4758782,"(-0.032213596508789064, -0.15953400175781252, 0.6875591144113338, 0.003069460332193454, -0.7915340856445313, -0.43411656247558594, -0.02300971179199219, 0.003069460332193454, 1.045151243111871, -0.027611654150390626, 0.7934554958720078, -0.5859806603027344, 0.06906285747435272, 0.7873165752076209, 0.6476561300928189, 0.0736670479726429, 0.007673650830483635, -1.196505013183594, 0.13966044511480216, -0.802271951147461)"
1729841850.4838805,"(-0.03834951965332031, -0.16106798254394533, 0.6890938445774304, -0.010737865502929688, -0.7930680664306641, -0.43104860090332037, -0.03834951965332031, 0.003069460332193454, 1.0436165129457744, -0.02914563493652344, 0.7934554958720078, -0.5829126987304688, 0.05525028597948217, 0.7857818450415243, 0.6415172094284319, 0.05985447647777235, 0.007673650830483635, -1.1842331668945314, 0.14579936577918906, -0.802271951147461)"
1729841850.4922197,"(-0.042951462011718754, -0.16106798254394533, 0.6875591144113338, -0.02300971179199219, -0.7930680664306641, -0.42798063933105474, -0.05062136594238282, 0.001534730166096727, 1.0436165129457744, -0.02914563493652344, 0.7934554958720078, -0.5798447371582032, 0.04297244465070836, 0.7873165752076209, 0.6338435585979482, 0.047576635148998535, 0.007673650830483635, -1.1719613206054689, 0.14579936577918906, -0.8007379703613282)"
1729841850.4998815,"(-0.04908738515625, -0.16106798254394533, 0.6890938445774304, -0.036815538867187504, -0.794602047216797, -0.4264466585449219, -0.06442719301757813, 0.0, 1.045151243111871, -0.03067961572265625, 0.7949902260381047, -0.5783107563720703, 0.03069460332193454, 0.7873165752076209, 0.6261699077674646, 0.033764063654128, 0.007673650830483635, -1.1596894743164063, 0.14579936577918906, -0.8007379703613282)"
1729841850.507883,"(-0.053689327514648444, -0.16106798254394533, 0.6921633049096239, -0.053689327514648444, -0.7930680664306641, -0.42798063933105474, -0.07976700087890626, -0.00613592314453125, 1.0497554336101613, -0.03374757729492188, 0.7934554958720078, -0.5767767755859375, 0.019951492159257452, 0.7873165752076209, 0.6184962569369811, 0.023020952491450905, 0.006138920664386908, -1.1474176280273438, 0.14426463561309233, -0.8007379703613282)"
1729841850.5158806,"(-0.05829126987304688, -0.16106798254394533, 0.6998369557401075, -0.06596117380371094, -0.7930680664306641, -0.4325825816894531, -0.09357282795410157, -0.0122718462890625, 1.0604985447728386, -0.03834951965332031, 0.7949902260381047, -0.5737088140136719, 0.009208380996580362, 0.7873165752076209, 0.6108226061064973, 0.01074311116267709, 0.004604190498290181, -1.1351457817382813, 0.13966044511480216, -0.8007379703613282)"
1729841850.523883,"(-0.06596117380371094, -0.16260196333007815, 0.7090453367366878, -0.07823302009277344, -0.7915340856445313, -0.4402524856201172, -0.10737865502929689, -0.013805827075195313, 1.074311116267709, -0.042951462011718754, 0.7934554958720078, -0.5691068716552735, -0.0015339807861328126, 0.7873165752076209, 0.6031489552760138, -0.0015339807861328126, 0.0, -1.1259418970214845, 0.135056254616512, -0.8007379703613282)"
1729841850.5318813,"(-0.07209709694824219, -0.16413594411621094, 0.7228579082315585, -0.08590292402343751, -0.7900001048583984, -0.45252433190917973, -0.122718462890625, -0.0122718462890625, 1.0865889575964829, -0.04908738515625, 0.7934554958720078, -0.564504929296875, -0.010737865502929688, 0.7873165752076209, 0.5970100346116268, -0.013805827075195313, -0.003067961572265625, -1.1152040315185547, 0.12891733395212507, -0.8007379703613282)"
1729841850.539881,"(-0.07669903930664063, -0.16720390568847657, 0.7397399400586224, -0.09357282795410157, -0.7900001048583984, -0.46786413977050784, -0.13805827075195312, -0.013805827075195313, 1.1004015290913534, -0.05522330830078125, 0.7934554958720078, -0.5614369677246094, -0.019941750219726564, 0.7873165752076209, 0.5939405742794334, -0.026077673364257814, 0.0, -1.104466166015625, 0.12277841328773816, -0.8007379703613282)"
1729841850.5478783,"(-0.07823302009277344, -0.1702718672607422, 0.7520177813873963, -0.09970875109863282, -0.7900001048583984, -0.48627190920410157, -0.15186409782714844, -0.013805827075195313, 1.124957211748901, -0.05829126987304688, 0.7949902260381047, -0.5583690061523437, -0.02914563493652344, 0.7873165752076209, 0.584732193282853, -0.03834951965332031, 0.0, -1.0937283005126954, 0.11817422278944797, -0.8007379703613282)"
1729841850.55588,"(-0.08283496245117188, -0.17333982883300783, 0.770434543380557, -0.10737865502929689, -0.7915340856445313, -0.507747640209961, -0.16873788647460938, -0.013805827075195313, 1.152582354738642, -0.05982525065917969, 0.7934554958720078, -0.5522330830078125, -0.03834951965332031, 0.7873165752076209, 0.5816627329506595, -0.05215534672851563, 0.0, -1.0845244157958984, 0.11663949262335126, -0.8007379703613282)"
1729841850.5641599,"(-0.08590292402343751, -0.17640779040527346, 0.7903860355398143, -0.11504855895996094, -0.7930680664306641, -0.5338253135742188, -0.1825437135498047, -0.01687378864746094, 1.1786727675622863, -0.0613592314453125, 0.7934554958720078, -0.5476311406494141, -0.04755340437011719, 0.7857818450415243, 0.5693848916218858, -0.06289321223144531, 0.001534730166096727, -1.0722525695068361, 0.11357003229115781, -0.8007379703613282)"
1729841850.57188,"(-0.08897088559570313, -0.1825437135498047, 0.810337527699072, -0.12732040524902344, -0.7992039895751953, -0.5599029869384766, -0.19788352141113283, -0.018407769433593752, 1.2047631803859307, -0.06442719301757813, 0.7949902260381047, -0.5414952175048828, -0.05522330830078125, 0.7873165752076209, 0.5555723201270152, -0.07363107773437501, 0.003069460332193454, -1.0599807232177736, 0.11050057195896434, -0.8007379703613282)"
1729841850.5798845,"(-0.09203884716796876, -0.18714565590820315, 0.8272195595261359, -0.14419419389648439, -0.7992039895751953, -0.5859806603027344, -0.21015536770019533, -0.018407769433593752, 1.2293188630434784, -0.06442719301757813, 0.7949902260381047, -0.5353592943603516, -0.05982525065917969, 0.7857818450415243, 0.5448292089643381, -0.08283496245117188, 0.003069460332193454, -1.0492428577148438, 0.10896584179286761, -0.7992039895751953)"
1729841850.5878854,"(-0.09510680874023437, -0.19174759826660157, 0.8425668611871031, -0.16413594411621094, -0.7992039895751953, -0.6151262952392579, -0.22396119477539064, -0.018407769433593752, 1.2554092758671227, -0.06596117380371094, 0.7949902260381047, -0.5292233712158203, -0.06289321223144531, 0.7857818450415243, 0.5310166374694676, -0.09050486638183594, 0.004604190498290181, -1.0354370306396485, 0.10436165129457743, -0.7992039895751953)"
1729841850.595883,"(-0.09664078952636719, -0.1948155598388672, 0.8594488930141672, -0.18714565590820315, -0.7976700087890626, -0.6442719301757813, -0.23469906027832033, -0.019941750219726564, 1.2814996886907672, -0.06749515458984376, 0.7949902260381047, -0.5246214288574219, -0.06749515458984376, 0.7857818450415243, 0.5202735263067905, -0.09664078952636719, 0.004604190498290181, -1.0200972227783205, 0.1028269211284807, -0.7992039895751953)"
1729841850.6038823,"(-0.09970875109863282, -0.19788352141113283, 0.8686572740107474, -0.21015536770019533, -0.7961360280029297, -0.6703496035400391, -0.2439029449951172, -0.021475731005859377, 1.3091248316805082, -0.06902913537597656, 0.7934554958720078, -0.5200194864990235, -0.07363107773437501, 0.7857818450415243, 0.5125998754763068, -0.10124273188476564, 0.004604190498290181, -1.0047574149169922, 0.09822273063019053, -0.8007379703613282)"
1729841850.6118817,"(-0.10124273188476564, -0.20095148298339846, 0.8732614645090377, -0.22396119477539064, -0.7961360280029297, -0.6948932961181641, -0.25003886813964843, -0.02300971179199219, 1.3367499746702491, -0.06902913537597656, 0.7949902260381047, -0.5169515249267579, -0.07823302009277344, 0.7842471148754275, 0.5033914944797264, -0.10584467424316407, 0.004604190498290181, -0.9940195494140626, 0.09515327029799707, -0.8007379703613282)"
1729841850.6198852,"(-0.10431069345703126, -0.20401944455566406, 0.8732614645090377, -0.23776702185058596, -0.7961360280029297, -0.7179030079101563, -0.2546408104980469, -0.019941750219726564, 1.3628403874938937, -0.07056311616210938, 0.7934554958720078, -0.515417544140625, -0.08283496245117188, 0.7857818450415243, 0.4957178436492428, -0.10737865502929689, 0.007673650830483635, -0.981747703125, 0.09515327029799707, -0.7992039895751953)"
1729841850.6279533,"(-0.10584467424316407, -0.2070874061279297, 0.8701920041768443, -0.2439029449951172, -0.794602047216797, -0.7393787389160157, -0.2561747912841797, -0.018407769433593752, 1.3904655304836346, -0.07209709694824219, 0.7934554958720078, -0.515417544140625, -0.08436894323730469, 0.7857818450415243, 0.4865094626526624, -0.10737865502929689, 0.01534730166096727, -0.9725438184082031, 0.09515327029799707, -0.8007379703613282)"
1729841850.6358821,"(-0.10891263581542969, -0.21168934848632814, 0.8609836231802639, -0.25003886813964843, -0.7961360280029297, -0.7593204891357422, -0.2577087720703125, -0.01687378864746094, 1.4134864829750857, -0.07669903930664063, 0.7949902260381047, -0.5184855057128906, -0.08590292402343751, 0.7857818450415243, 0.4788358118221788, -0.10737865502929689, 0.01534730166096727, -0.9648739144775391, 0.0966880004640938, -0.8007379703613282)"
1729841850.6440237,"(-0.1104466166015625, -0.21629129084472656, 0.84870578185149, -0.25157284892578125, -0.7961360280029297, -0.777728258569336, -0.2561747912841797, -0.013805827075195313, 1.4288337846360528, -0.08130098166503907, 0.7949902260381047, -0.5200194864990235, -0.08436894323730469, 0.7842471148754275, 0.4726968911577919, -0.10737865502929689, 0.01534730166096727, -0.9618059529052735, 0.09515327029799707, -0.8007379703613282)"
