Seq,Time (secs),Time (nsecs),Orientation_X,Orientation_Y,Orientation_Z,Orientation_W,Angular_Vel_X,Angular_Vel_Y,Angular_Vel_Z,Linear_Acc_X,Linear_Acc_Y,Linear_Acc_Z
126149,1729159831,20525156,0.02503309620923372,-0.02529379978146186,0.0006335835731017165,0.9993663824437214,0.40421468682985096,-0.6086134820175572,-0.08649072940937834,0.5208925695291173,0.514877032771914,10.270829564683547
126150,1729159831,28558560,0.012230796314550811,-0.01306357691324652,0.0001598035409508542,0.9998398496972263,0.288929028797272,-0.4622254232238775,-0.01060250168380994,0.26943991183465793,0.2521836403174453,10.30614255204255
126151,1729159831,36530737,0.040919147359394586,0.010345587957763216,-0.0004237102448273371,0.9991088092189042,0.18229690856906589,-0.3028766576220484,0.06941132992995566,-0.23146396549686155,0.9138634129502328,11.138007026586857
126152,1729159831,44552602,0.034868387126177486,-0.020863701041667317,0.0007280851163591985,0.9991738444585738,0.08809364206833795,-0.2992164515367498,0.04803214887990387,0.47355840536985183,0.7901324154459209,11.306965302377897
126153,1729159831,52551326,0.11264004578662443,-0.03762852500248832,0.004268727236673618,0.9929139399560786,-0.00631473330221962,-0.35533986630586895,0.03520464024987279,0.9001631303801142,2.65663368266599,11.557977871612284
126154,1729159831,60539257,0.15469211732821783,-0.04748416148283657,0.007443735768153039,0.9867928830522638,-0.12596188762093485,-0.3387824879148207,0.20416951057859725,1.137451192437053,3.608461486455063,11.225914358465417
126155,1729159831,68533218,0.16405615724680928,-0.05057573510518965,0.008422609193219199,0.9851176234046156,-0.18795930879853726,-0.2743597330130517,0.4319783810300553,1.0904426783528567,3.432806670925772,10.02015387264761
126156,1729159831,76536316,0.18816838979448647,-0.04416058901634745,0.00846964470571178,0.9811069078232191,-0.18386582554328162,-0.23485469994906627,0.729148856472116,0.9042202603320266,3.708810106071088,9.312738732279971
126157,1729159831,84536623,0.20721513169612713,-0.05956690808295868,0.012641524725448583,0.9763984148441704,-0.21503925044562874,-0.24478119496617545,0.9466146273918593,1.2366112174785129,4.10138248454109,9.226829762805481
126158,1729159831,92537512,0.19563563128805755,-0.06879059527739738,0.013758314922109927,0.9781642308643312,-0.2431084867392017,-0.2303039690262635,1.1166832656596744,1.4240747834656233,3.875323831544967,9.299543447282899
126159,1729159831,100530223,0.1947770169916273,-0.07584537693572228,0.015108433993340267,0.9777940108589285,-0.23994259562663,-0.17819724719318905,1.242137402000775,1.5375106037219521,3.7753622444836203,9.098963088633411
126160,1729159831,108526230,0.20346748481612167,-0.07333700904283635,0.015285310343358966,0.9762115677530969,-0.23932013114347306,-0.14778459421626847,1.3357145564483028,1.4635959374284837,3.870050719492906,8.87949492471325
126161,1729159831,116531420,0.18867225916735397,-0.07651740132502138,0.014747236084303224,0.9789435044695002,-0.254271494666212,-0.13379390304473643,1.4769988614092258,1.498255792437559,3.5406790767152745,8.843103252435371
126162,1729159831,124526910,0.19043834643196547,-0.07617223456313352,0.014822920874380844,0.9786272568790783,-0.25941110222669717,-0.10837188588333595,1.6413734858791795,1.4833781007066758,3.5520698959803365,8.779848560347942
126163,1729159831,132529654,0.19748613602468185,-0.06348189853772504,0.012816658105393902,0.9781641007065718,-0.259515036332754,-0.07736814331240048,1.7651139741874116,1.230482336498224,3.6628127395901546,8.70047605637478
126164,1729159831,140543507,0.1969205490419324,-0.05051431107221687,0.01016001034837122,0.9790645412492703,-0.26383429741100844,-0.02087948229971839,1.8104113429929327,1.038043449750497,3.879135469681827,9.252600069860025
126165,1729159831,148540465,0.19590893655152147,-0.03632531498441569,0.007262264487294392,0.9799221497573425,-0.27749379565597393,0.0377037378726887,1.7907638575154219,0.7873077239030325,4.077403275217299,9.789536400558593
