Time,Joint States
1729156721.4629,"(-0.28838838779296877, -0.3252039266601563, 0.5954753044455301, 0.06445866697606253, -0.7915340856445313, -0.4755340437011719, 0.056785016145578904, -0.05829126987304688, 0.9346506711529068, -0.09357282795410157, 0.7934554958720078, -0.8406214708007813, 0.36680050969711775, 0.7888513053737177, 0.7796429243771373, 0.33303644604298976, 0.04450717481680508, -1.4526798044677736, 0.08441015913531999, -0.802271951147461)"
1729156721.463119,"(-0.2807184838623047, -0.3267379074462891, 0.5970100346116268, 0.056785016145578904, -0.7915340856445313, -0.47093210134277347, 0.052180825647288716, -0.06289321223144531, 0.9346506711529068, -0.09050486638183594, 0.7934554958720078, -0.8145437974365235, 0.3637310493649243, 0.7888513053737177, 0.7765734640449439, 0.33150171587689303, 0.050646095481192, -1.4373399966064455, 0.08901434963361016, -0.802271951147461)"
1729156721.463336,"(-0.2745825607177735, -0.3267379074462891, 0.601614225109917, 0.04604190498290181, -0.7915340856445313, -0.466330158984375, 0.04604190498290181, -0.06596117380371094, 0.9361854013190035, -0.08743690480957032, 0.7934554958720078, -0.794602047216797, 0.3606615890327308, 0.7903860355398143, 0.7673650830483635, 0.32843225554469957, 0.05525028597948217, -1.408194361669922, 0.09361854013190035, -0.8007379703613282)"
1729156721.463542,"(-0.2653786760009766, -0.3267379074462891, 0.6062184156082072, 0.03529879382022472, -0.7915340856445313, -0.4617282166259766, 0.03683352398632145, -0.07056311616210938, 0.939254861651197, -0.08283496245117188, 0.7934554958720078, -0.7731263162109375, 0.3514532080361505, 0.7903860355398143, 0.7566219718856864, 0.3222933348803127, 0.05985447647777235, -1.3683108612304689, 0.09361854013190035, -0.802271951147461)"
1729156721.506017,"(-0.2577087720703125, -0.3267379074462891, 0.6108226061064973, 0.024555682657547633, -0.7915340856445313, -0.46019423583984376, 0.027625142989741086, -0.07363107773437501, 0.9453937823155838, -0.07976700087890626, 0.7919207657059112, -0.7485826236328126, 0.34224482703957015, 0.7888513053737177, 0.7428094003908159, 0.31615441421592577, 0.06599339714215927, -1.3284273607910158, 0.0966880004640938, -0.802271951147461)"
1729156721.506344,"(-0.24850488735351564, -0.3267379074462891, 0.6184962569369811, 0.012277841328773817, -0.7915340856445313, -0.46019423583984376, 0.016882031827064, -0.07516505852050782, 0.9515327029799707, -0.07669903930664063, 0.7919207657059112, -0.711767084765625, 0.32536279521250616, 0.7888513053737177, 0.7243926383976551, 0.3084807633854421, 0.06906285747435272, -1.2992817258544922, 0.09975746079628726, -0.802271951147461)"
1729156721.506619,"(-0.24236896420898438, -0.3267379074462891, 0.6261699077674646, 0.0, -0.7915340856445313, -0.46019423583984376, 0.004604190498290181, -0.07823302009277344, 0.9607410839765511, -0.07363107773437501, 0.7934554958720078, -0.6826214498291016, 0.3115502237176356, 0.7903860355398143, 0.7075106065705912, 0.3008071125549585, 0.07520177813873963, -1.2793399756347656, 0.101292190962384, -0.802271951147461)"
1729156721.506889,"(-0.23469906027832033, -0.3267379074462891, 0.6338435585979482, -0.0122718462890625, -0.7915340856445313, -0.4617282166259766, -0.007669903930664063, -0.07976700087890626, 0.9699494649731314, -0.07209709694824219, 0.7934554958720078, -0.6565437764648437, 0.3008071125549585, 0.7873165752076209, 0.6906285747435271, 0.2915987315583781, 0.08134069880312654, -1.259398225415039, 0.10436165129457743, -0.8007379703613282)"
1729156721.507156,"(-0.22702915634765627, -0.3252039266601563, 0.6415172094284319, -0.026077673364257814, -0.7915340856445313, -0.4632621974121094, -0.021475731005859377, -0.08130098166503907, 0.9791578459697118, -0.06749515458984376, 0.7934554958720078, -0.6335340646728516, 0.2869945410600879, 0.7842471148754275, 0.6752812730825599, 0.2793208902296043, 0.08287542896922326, -1.2333205520507813, 0.1074311116267709, -0.8007379703613282)"
1729156721.50742,"(-0.21782527163085938, -0.3252039266601563, 0.646121399926722, -0.03988350043945313, -0.7915340856445313, -0.4647961781982422, -0.03834951965332031, -0.08283496245117188, 0.9852967666340987, -0.06596117380371094, 0.7919207657059112, -0.6197282375976563, 0.2716472393991207, 0.7873165752076209, 0.6614687015876893, 0.2670430489008305, 0.07520177813873963, -1.2103108402587892, 0.10896584179286761, -0.802271951147461)"
1729156721.550054,"(-0.21168934848632814, -0.3252039266601563, 0.6491908602589155, -0.05522330830078125, -0.7915340856445313, -0.4647961781982422, -0.05215534672851563, -0.08283496245117188, 0.989900957132389, -0.06596117380371094, 0.7934554958720078, -0.6197282375976563, 0.2547652075720567, 0.7873165752076209, 0.6522603205911089, 0.2547652075720567, 0.07827123847093308, -1.196505013183594, 0.11050057195896434, -0.802271951147461)"
